"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2020027403","","15","N","3","1","","1","01","Y","ACUR","2004","","","","","","","","02","2HNYD189X4H","2","","1","00","Y","W","035","","","1","01","07","01","99","PA","1","06","T4W"
"2020048077","","04","N","3","1","","1","11","Y","NISS","2012","","","","","","","","01","1N4AA5AP7CC","1","","1","00","Y","N","030","0","","2","01","05","01","01","PA","2","01","P4D"
"2020039800","","04","N","2","1","","1","12","Y","INFI","2007","","","","","","","","01","JNKAY01F37M","1","","4","00","N","E","025","","","1","01","07","16","13","PA","1","01","P4D"
"2020027389","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020035324","","04","N","3","1","","1","01","Y","NISS","2013","","","","","","","","02","1N4AL3AP6DC","2","","3","00","Y","E","065","0","","1","01","05","17","06","PA","1","01","P4D"
"2020025172","","04","N","3","1","","1","05","Y","NISS","2015","","","","","","","","01","1N4AL3AP9FN","1","","1","00","Y","W","005","","","2","01","03","02","01","PA","2","01","P4D"
"2020021610","","40","N","9","2","","1","06","Y","HOND","2006","","","","","","","","","5FNRL38406B","0","","1","46","Y","N","000","0","","2","02","07","06","01","PA","2","07","TSV"
"2020036732","","04","N","3","1","","1","06","Y","CHRY","2016","","","","","","","","01","1C3CCCAB9GN","2","","1","00","Y","W","030","","","2","01","03","01","01","PA","2","01","P4D"
"2020024780","","04","N","3","1","","1","06","Y","NISS","2013","","","","","","","","01","1N4BL3AP1DC","2","","1","00","Y","N","035","0","","3","01","05","01","03","PA","3","01","P4D"
"2020030009","","04","N","9","1","","4","12","Y","NISS","2010","","","","","","","","01","1N4AL2AP6AN","1","","1","00","N","E","038","0","","1","01","01","01","09","PA","1","01","P4D"
"2020074318","","","","","","","","","","","","U","01","99","0","U","01","Y","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020055238","","69","N","2","1","","1","01","Y","GMC","2018","","","","","","","","02","1GT42YEY3JF","1","","1","00","N","E","045","0","","1","01","05","01","06","NJ","1","04","T"
"2020004696","","04","N","3","1","","1","06","Y","NISS","2016","","","","","","","","01","1N4AA6AP9GC","1","","4","00","Y","S","045","","","2","01","01","16","01","PA","2","01","P4D"
"2020043729","","69","Y","2","1","","1","01","Y","FRHT","2019","","","","","","","","08","1FVHG5FE6KH","1","","1","00","N","S","999","0","","1","01","03","01","13","PA","1","05","T"
"2020003987","","04","N","3","1","","1","12","Y","MITS","2003","","","","","","","","02","4A3AA46GX3E","1","","1","00","Y","W","045","0","","1","01","07","01","06","PA","1","01","P4D"
"2020017814","","04","N","2","1","","3","03","Y","TOYT","2012","","","","","","","","01","4T1BF1FK0CU","1","","1","99","N","E","015","","","3","01","05","01","01","PA","1","01","P4D"
"2020015273","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020019391","","","N","9","4","","9","12","U","UNKN","","","","","","","","","99","","1","","1","00","N","W","045","0","","1","05","05","01","99","","1","99",""
"2020071361","","15","N","3","1","","1","12","Y","HOND","2003","","","","","","","","01","5J6YH28503L","1","","1","00","Y","N","025","0","","1","01","01","01","06","PA","1","06","T4W"
"2020059849","","69","N","3","1","","1","11","U","TOYT","2020","","","","","","","","02","5TFCZ5ANXLX","1","","1","00","Y","N","070","","","1","01","03","01","01","PA","0","04","T"
"2020040495","","15","N","1","2","","1","06","U","HOND","2007","","","","","","","","","JHLRE48517C","0","","1","00","N","","000","0","","4","02","03","06","13","PA","2","06","T4W"
"2020013659","","69","Y","1","1","","2","02","Y","MACK","2019","","","","","","","","02","1M2GR4GC9KM","1","","4","00","N","W","025","0","","2","01","04","16","06","PA","2","05","T"
"2020001426","","15","N","2","1","","1","12","U","GMC","2011","","","","","","","","01","1GKS2MEF7BR","1","","1","00","N","W","024","","","2","01","03","01","07","VA","2","06","T4W"
"2020013133","","15","N","2","1","","1","03","Y","BMW","2008","","","","","","","","02","5UXFE43558L","2","","1","00","Y","S","010","","","2","01","03","12","07","PA","2","06","T4W"
"2020001251","","04","N","3","1","","1","12","Y","TOYT","2004","","","","","","","","02","JTDBR32EX42","1","","1","00","Y","W","999","0","","2","01","05","01","98","MD","2","01","P4D"
"2020013143","","04","N","2","1","","1","12","Y","LEXS","2011","","","","","","","","01","JTHBK1EG8B2","1","","1","00","N","N","025","0","","2","01","05","01","13","PA","1","01","P4D"
"2020012677","","51","N","2","1","","9","99","Y","CHEV","2003","","","","","","","","01","1GCCS19X838","1","","1","00","N","S","025","0","","1","01","06","04","13","PA","1","04","T3C"
"2020073375","","04","N","3","1","","1","03","Y","CHEV","2007","","","","","","","","02","1G1AL55F877","1","","1","00","Y","S","025","0","","2","01","01","01","01","PA","3","01","P4D"
"2020050787","","06","N","9","2","","1","05","U","VOLV","2005","","","","","","","","","YV1MW382952","0","","1","00","N","W","000","0","","2","02","07","06","08","PA","2","01","PSW"
"2020046016","","15","N","3","1","","1","12","Y","BMW","2003","","","","","","","","02","5UXFB33503L","1","","1","00","Y","E","040","0","","1","01","05","01","01","PA","1","06","T4W"
"2020040287","","04","N","2","4","","1","12","Y","CHRY","2006","","","","","","","","02","2C3LA53G86H","1","","1","00","N","N","030","","","1","05","12","01","03","PA","1","01","P4D"
"2020036488","","04","N","2","2","","1","09","U","HOND","2017","","","","","","","","","1HGCR2F89HA","0","","1","00","N","","000","0","","4","02","05","06","13","PA","2","01","P4D"
"2020065768","","02","N","3","1","","1","12","Y","HOND","2001","","","","","","","","02","1HGEM22951L","1","","1","00","Y","E","020","0","","2","01","05","01","03","PA","2","01","PCP"
"2020102215","","04","N","9","1","","2","00","Y","TOYT","2012","","","","","","","","01","4T1BF1FKXCU","2","","1","00","N","W","030","0","","2","01","02","01","98","PA","0","01","P4D"
"2020112395","","","N","0","4","","1","12","U","JEEP","","","","","","","","","99","","0","","1","02","N","N","025","","","1","05","04","01","09","","1","99",""
"2020061552","","69","N","3","3","","1","12","U","JEEP","2020","","","","","","","","99","3C4NJCCB5LT","1","","1","00","Y","N","055","0","","1","01","12","12","04","FL","1","06","T"
"2020059476","","04","N","3","1","","1","12","Y","HOND","2009","","","","","","","","02","2HGFA16979H","1","","1","00","Y","N","045","","","1","01","02","01","03","PA","1","01","P4D"
"2020081640","","04","N","3","1","","1","01","Y","JAGU","2009","","","","","","","","01","SAJWA05B79H","1","","1","00","Y","W","030","","","1","01","05","01","03","PA","1","01","P4D"
"2020085394","","09","N","2","4","","1","12","U","UNKN","","","","","","","","","99","","0","","1","00","N","N","025","0","","1","05","07","01","01","","1","01",""
"2020083347","","15","N","3","3","","1","02","U","CHRY","2007","","","","","","","","99","2A8GF68X77R","1","","3","00","Y","N","025","","","1","01","01","17","01","PA","1","06","T4W"
"2020087339","","69","Y","2","1","","1","02","Y","FRHT","2019","","","","","","","","02","1FUJHHDR3KL","1","","1","21","N","E","999","1","","1","01","03","01","01","ON","1","05","T"
"2020113568","","15","N","3","1","","1","99","Y","HOND","2006","","","","","","","","02","99999999999","1","","1","00","Y","W","999","","","2","01","99","01","01","PA","2","06","T4W"
"2020049639","","69","N","9","4","","9","12","N","INFI","2020","","","","","","","","99","","1","","1","00","N","N","040","","","1","05","05","01","01","PA","1","04",""
"2020113932","","75","Y","1","1","","1","06","Y","KW","2012","","","","","","","","02","1XKADP9X4CJ","1","","1","00","N","N","001","0","","2","01","10","03","03","PA","2","05","TTR"
"2020038980","","04","N","1","2","","1","06","Y","VOLK","2014","","","","","","","","","1VWAT7A34EC","0","","1","00","N","W","000","0","","4","02","03","06","03","PA","2","01","P4D"
"2020056181","","23","N","9","1","","3","12","U","HOND","2005","","","","","","","","99","JH2ME10355M","1","","1","41","Y","W","045","0","","1","01","02","01","01","PA","1","02","MMX"
"2020041259","","09","N","1","2","","1","05","Y","HOND","2010","","","","","","","","","99999999999","0","","1","00","N","","000","","","3","02","08","06","13","NC","2","01",""
"2020044511","","","N","9","1","","1","99","","","","U","99","00","9","U","99","U","00","","1","","1","00","N","N","999","","","2","30","","99","30","","2","20",""
"2020087649","0","02","N","3","1","0","1","12","Y","CHEV","2003","","","","","","","","02","1G1JF12F737","1","12","1","00","Y","S","025","0","9","1","01","07","01","01","PA","1","01","PCP"
"2020029644","","04","N","3","3","","3","11","Y","PONT","2009","","","","","","","","02","1G2ZG57B194","1","","1","00","Y","S","999","0","","1","01","05","01","06","PA","1","01","P4D"
"2020039963","","15","N","3","1","","1","09","Y","FORD","2013","","","","","","","","02","2FMDK3G9XDB","1","","1","00","Y","N","050","0","","1","01","07","01","07","PA","2","06","T4W"
"2020051912","","06","N","3","1","","1","13","Y","SUBA","2004","","","","","","","","01","4S3BH675647","1","","1","00","Y","S","999","0","","1","01","04","01","98","PA","1","01","PSW"
"2020011848","","15","N","2","2","","1","11","Y","NISS","2011","","","","","","","","","JN8AS5MV4BW","0","","1","00","N","U","000","0","","3","02","08","06","98","PA","3","06","T4W"
"2020016628","","04","N","1","2","","3","10","Y","CHEV","2008","","","","","","","","","2G1WB55K581","0","","1","00","N","","000","0","","4","02","05","06","09","PA","2","01","P4D"
"2020012105","","15","N","9","1","","9","99","U","SUBA","1999","","","","","","","","99","JF1SF6359XH","1","","1","99","Y","N","025","","","2","01","07","99","99","PA","2","06","T4W"
"2020031762","","03","N","3","1","","1","12","Y","TOYT","2007","","","","","","","","02","JTKDE167070","1","","3","00","Y","S","065","","","1","01","03","17","03","PA","1","01","P2H"
"2020081330","","02","N","9","2","","9","06","Y","TOYT","1991","","","","","","","","","JT2AT86F6M0","0","","1","00","Y","","000","","","4","02","02","06","01","PA","3","01","PCP"
"2020083454","","51","N","1","1","","1","10","Y","FORD","2017","","","","","","","","02","1FDUF5GT1HE","1","","1","01","N","S","030","0","","2","01","03","01","03","PA","3","05","TCB"
"2020038832","","15","N","1","2","","1","06","N","BUIC","2004","","","","","","","","","3G5DB03E04S","0","","1","00","N","N","000","","","4","02","12","06","01","PA","2","06","T4W"
"2020037530","","09","N","3","1","","1","07","Y","HOND","2019","","","","","","","","01","SHHFK7H66KU","1","","1","00","Y","S","055","","","2","01","05","01","06","NJ","3","01","P"
"2020014334","","15","N","0","2","","1","12","U","FORD","2014","","","","","","","","","2FMDK4GC0EB","0","","1","00","N","U","000","0","","4","02","03","06","11","PA","2","06","T4W"
"2020005136","","04","N","0","1","","1","12","Y","CHEV","2001","","","","","","","","02","1G1NE52J716","1","","1","00","N","U","010","0","","1","01","05","12","01","NJ","1","01","P4D"
"2020006087","","15","N","3","3","","1","12","U","MERZ","2012","","","","","","","","01","4JGDA5HB2CA","1","","1","00","Y","S","025","0","","1","01","03","15","03","DE","1","06","T4W"
"2020016656","","03","N","1","2","","1","06","Y","ACUR","2006","","","","","","","","","JH4DC53096S","0","","4","00","N","E","000","","","3","02","12","06","01","PA","2","01","P2H"
"2020067334","","09","N","9","3","","1","12","U","TOYT","1996","","","","","","","","99","4T1BF12B7TU","1","","1","00","N","W","030","","","1","01","04","99","99","PA","0","01","P"
"2020087419","","51","Y","2","1","","1","03","Y","INTL","2006","","","","","","","","02","1HTMMAAM46H","2","","1","00","N","W","010","","","2","01","03","01","01","PA","1","05","TCC"
"2020069363","","04","N","3","1","","1","11","Y","HOND","2007","","","","","","","","02","1HGCM56337A","3","","1","00","Y","N","075","","","1","01","05","15","03","NJ","1","01","P4D"
"2020086201","0","15","N","3","1","0","1","01","Y","ACUR","2008","","","","","","","","01","5J8TB18588A","1","01","1","00","Y","S","005","","0","2","01","03","12","03","PA","3","06","T4W"
"2020008631","","15","N","2","1","","1","06","Y","FORD","2011","","","","","","","","01","1FMCU9DG3BK","2","","1","00","Y","S","999","","","2","01","01","01","06","PA","2","06","T4W"
"2020032131","","09","N","0","1","","1","07","Y","KIA","2017","","","","","","","","01","3KPFK4A76HE","1","","1","00","N","W","010","0","","1","01","05","08","08","PA","1","01","P"
"2020032419","","51","N","2","1","","1","12","Y","DODG","2006","","","","","","","","02","1D7HU18226S","1","","1","00","N","S","010","","","2","01","12","01","09","DE","2","04","TCW"
"2020004342","","69","N","0","1","","1","01","Y","HOND","2018","","","","","","","","02","5FNRL6H28JB","1","","1","46","N","S","010","0","","1","01","07","01","06","PA","1","07","T"
"2020007101","","69","N","1","1","","3","06","Y","ACUR","2018","","","","","","","","01","5J8TB4H56JL","1","","1","00","N","E","010","0","","3","01","05","01","03","PA","2","06","T"
"2020031884","","04","N","3","1","","1","03","Y","FORD","2012","","","","","","","","01","3FAHP0CG8CR","2","","1","00","Y","W","040","0","","1","01","07","04","04","PA","2","01","P4D"
"2020036871","","69","N","3","1","","1","10","Y","DODG","2019","","","","","","","","01","3C4PDCAB8KT","1","","1","00","Y","W","050","","","1","01","05","01","03","PA","1","06","T"
"2020019865","","09","N","3","1","","1","99","U","NISS","2020","","","","","","","","03","1N4BL4BV2LC","3","","1","00","Y","E","025","0","","2","01","03","01","98","IL","2","01","P"
"2020035718","","04","N","3","1","","1","12","U","NISS","2008","","","","","","","","02","1N4AL21E58C","2","","1","00","Y","N","999","0","","1","01","12","01","06","PA","1","01","P4D"
"2020026349","","69","N","2","1","","1","12","Y","TOYT","2018","","","","","","","","01","5TDJZRFH3JS","1","","1","00","N","S","999","0","","1","01","05","01","06","NY","1","06","T"
"2020027428","","05","N","3","1","","1","12","Y","TESL","2016","","","","","","","","01","5YJSA1E22GF","3","","1","00","Y","S","035","","","1","01","07","01","03","NY","1","01","P4H"
"2020009851","","01","N","3","1","","1","03","Y","MAZD","1990","","","","","","","","01","JM1NA3511L0","1","","1","00","Y","W","020","","","1","01","01","01","09","PA","1","01","PCV"
"2020005263","","04","N","0","1","","1","12","Y","FORD","2003","","","","","","","","01","1FAFP53U23G","1","","1","00","N","S","010","","","1","01","05","01","13","PA","1","01","P4D"
"2020015144","","","N","9","4","","1","12","N","UNKN","","","","","","","","","99","","1","","1","00","N","S","099","","","1","05","05","01","06","","1","99",""
"2020010052","","41","N","1","1","","1","05","Y","FORD","2005","","","","","","","","02","1FBSS31S65H","1","","1","46","N","W","025","","","2","01","03","01","01","PA","2","07","TES"
"2020089848","","04","N","3","1","","1","06","Y","TOYT","2009","","","","","","","","02","JTDBL40E09J","2","","1","00","Y","S","010","","","2","01","03","02","03","RI","2","01","P4D"
"2020039775","","04","N","3","3","","1","01","U","CHEV","2001","","","","","","","","99","2G1WH55K019","1","","1","00","Y","S","099","0","","1","01","07","01","99","PA","1","01","P4D"
"2020072096","","02","N","3","1","","1","12","Y","CADI","2014","","","","","","","","01","1G6DE1E35E0","1","","1","00","Y","E","035","0","","1","01","12","01","13","PA","1","01","PCP"
"2020068248","","09","N","3","1","","9","01","Y","NISS","2017","","","","","","","","01","99999999999","2","","1","00","Y","E","030","","","2","01","12","01","03","GA","2","01",""
"2020020352","","04","N","2","1","","1","02","Y","TOYT","2011","","","","","","","","01","2T1BU4EE1BC","1","","3","00","N","E","045","","","2","01","01","17","03","PA","2","01","P4D"
"2020004115","","15","N","9","1","","1","03","Y","HYUN","2007","","","","","","","","02","5NMSG13D77H","1","","1","00","N","E","025","","","2","01","07","01","13","NJ","2","06","T4W"
"2020017057","","04","N","2","2","","1","03","Y","FORD","2014","","","","","","","","","3FA6P0K92ER","0","","1","00","N","U","000","","","3","02","05","06","99","PA","2","01","P4D"
"2020014067","","69","N","2","1","","1","06","Y","CHEV","2018","","","","","","","","01","1GNERFKW9JJ","1","","1","00","N","W","000","0","","2","01","03","03","06","PA","3","06","T"
"2020017058","","04","N","3","1","","1","12","Y","TOYT","2014","","","","","","","","01","2T1BURHE6EC","1","","1","00","Y","W","025","0","","2","01","05","01","01","PA","3","01","P4D"
"2020031883","","04","N","3","1","","1","12","Y","TOYT","2002","","","","","","","","02","4T1BE32K82U","2","","1","00","Y","S","020","0","","1","01","12","01","09","PA","1","01","P4D"
"2020022866","","15","N","1","1","","1","12","Y","MERC","2004","","","","","","","","01","4M2ZU86KX4U","1","","1","00","N","S","040","","","1","01","12","01","01","PA","1","06","T4W"
"2020034785","","04","N","1","2","","1","09","Y","MITS","2006","","","","","","","","","4A3AB36F46E","0","","1","00","N","S","000","0","","3","02","01","06","09","PA","2","01","P4D"
"2020035818","","04","N","1","2","","1","06","Y","MERC","2000","","","","","","","","","2MEFM75W0YX","0","","1","00","N","S","000","0","","4","02","08","06","98","PA","2","01","P4D"
"2020017364","","04","N","9","1","","1","12","Y","CHEV","2004","","","","","","","","01","KL1TD62634B","1","","1","00","N","S","020","0","","1","01","02","01","13","PA","1","01","P4D"
"2020040102","","04","N","3","1","","1","02","Y","VOLK","2002","","","","","","","","02","3VWSK69M22M","1","","1","00","Y","N","035","0","","1","01","05","01","01","PA","1","01","P4D"
"2020013950","","","","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020025634","","15","N","3","1","","1","12","Y","KIA","2013","","","","","","","","01","KNDPB3A22D7","1","","1","00","Y","S","025","0","","2","01","02","01","06","PA","2","06","T4W"
"2020019662","","15","N","1","1","","2","12","Y","FORD","2007","","","","","","","","02","1FMEU75E37U","1","","1","00","N","N","015","0","","1","01","12","01","01","PA","1","06","T4W"
"2020031009","","04","N","3","1","","1","06","Y","MERZ","2003","","","","","","","","01","WDBRF84JX3F","1","","1","00","Y","W","015","","","2","01","07","01","99","PA","2","01","P4D"
"2020050143","","04","N","2","1","","1","12","Y","KIA","2017","","","","","","","","98","5XXGT4L38HG","1","","1","00","N","N","020","","","1","01","05","01","03","PA","1","01","P4D"
"2020033590","","04","N","9","2","","1","06","Y","PONT","2009","","","","","","","","","1G2ZG57B694","0","","1","00","N","","000","0","","3","02","05","06","11","PA","3","01","P4D"
"2020044752","","15","N","1","2","","1","07","Y","FORD","2008","","","","","","","","","1FMCU93128K","0","","1","00","N","","000","0","","2","02","05","06","13","PA","3","06","T4W"
"2020063996","","04","N","3","1","","1","01","Y","CHEV","2001","","","","","","","","02","2G1WH55K219","1","","1","00","Y","E","055","","","2","01","05","01","03","PA","3","01","P4D"
"2020030768","","09","N","9","1","","9","99","Y","CHRY","2018","","","","","","","","98","2C3CCAAG8JH","1","","1","99","Y","W","040","0","","1","01","03","01","99","NJ","1","01","P"
"2020045964","","51","N","2","1","","1","06","Y","FORD","2005","","","","","","","","01","1FTSX21P15E","1","","1","00","N","E","030","","","3","01","03","01","03","PA","3","04","T4C"
"2020013637","","04","N","2","1","","1","11","Y","CHEV","2007","","","","","","","","02","1G1ZU57N37F","1","","1","00","Y","S","999","0","","1","01","12","01","12","PA","1","01","P4D"
"2020015809","","15","N","2","1","","1","11","Y","FORD","2017","","","","","","","","01","1FM5K8D84HG","3","","1","00","N","N","999","0","","3","01","05","02","14","NJ","2","06","T4W"
"2020076447","","15","N","1","1","","1","06","Y","GMC","2009","","","","","","","","01","1GKER13D59J","1","","1","00","N","N","000","","","3","01","03","03","14","PA","2","06","T4W"
"2020026039","","","","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020027528","","19","N","3","1","","1","12","Y","FORD","2020","","","","","","","","01","99999999999","1","","1","00","Y","W","030","0","","1","01","03","01","99","PA","1","06",""
"2020074318","","51","Y","0","1","","1","12","Y","HINO","2012","","","","","","","","02","5PVNE8JPXC4","1","","1","00","N","E","010","","","1","01","03","08","98","PA","1","05","TCC"
"2020046300","","02","N","3","1","","1","09","U","HOND","2005","","","","","","","","01","1HGEM22935L","1","","1","00","Y","W","000","0","","2","01","01","03","01","NY","3","01","PCP"
"2020000036","","15","N","3","3","","1","01","Y","BMW","2009","","","","","","","","01","5UXFE43559L","1","","1","00","Y","W","999","0","","1","01","04","01","11","DE","1","06","T4W"
"2020043729","","04","N","3","2","","1","11","Y","LINC","2017","","","","","","","","","3LN6L5C98HR","0","","1","00","Y","S","000","0","","2","02","05","06","98","PA","2","01","P4D"
"2020007826","","40","N","3","1","","1","11","Y","TOYT","2011","","","","","","","","01","5TDKK3DC4BS","1","","1","46","Y","E","025","","","2","01","05","12","03","PA","2","07","TSV"
"2020017814","","04","N","2","1","","3","03","Y","HOND","2004","","","","","","","","02","1HGCM568X4A","1","","1","00","N","E","015","","","5","01","12","01","01","PA","1","01","P4D"
"2020016753","","69","N","3","1","","1","09","Y","HYUN","2018","","","","","","","","01","KM8K6CAA6JU","1","","1","00","Y","N","010","","","2","01","12","01","09","PA","2","06","T"
"2020019391","","15","N","2","1","","9","06","Y","SUBA","2011","","","","","","","","01","JF2SHACC3BH","3","","1","00","N","W","000","0","","2","01","02","03","99","PA","2","06","T4W"
"2020032158","","69","N","1","1","","1","12","U","BUIC","2020","","","","","","","","98","5GAERBKW3LJ","1","","1","00","N","E","001","","","1","01","02","03","06","FL","1","06","T"
"2020044504","","69","N","9","4","","1","09","U","HYUN","2020","","","","","","","","99","KM8R5DHE8LU","1","","1","00","N","N","999","0","","2","05","05","01","13","PA","2","06","T"
"2020042699","","04","N","2","1","","5","12","Y","FORD","2001","","","","","","","","02","1FAFP34371W","1","","1","00","N","E","025","","","1","01","07","01","01","PA","1","01","P4D"
"2020017855","","69","N","1","2","","1","06","U","FORD","2005","","","","","","","","","1FDXE45S45H","0","","1","00","N","","000","0","","2","02","03","06","01","DE","2","04","TYY"
"2020001968","","69","N","3","1","","1","01","U","HYUN","2019","","","","","","","","02","5NMS2CAD5KH","2","","1","00","Y","W","999","","","2","01","07","01","13","NY","2","06","T"
"2020042544","","09","N","2","1","","1","12","Y","NISS","2017","","","","","","","","02","1N4AL3AP2HC","1","","1","00","Y","S","999","0","","1","01","03","01","06","PA","1","01","P"
"2020001251","","69","N","2","2","","1","12","U","CADI","2010","","","","","","","","","3GYFNGEYXAS","0","","1","00","N","S","000","0","","4","02","05","06","01","PA","2","06","T"
"2020015417","","69","N","2","4","","1","99","N","FORD","","","","","","","","","99","","1","","1","00","N","S","025","0","","1","05","02","01","09","","1","04",""
"2020018175","","04","N","3","1","","9","06","Y","HYUN","2017","","","","","","","","01","KMHCT4AE5HU","1","","1","00","Y","E","020","","","1","01","12","12","04","PA","1","01","P4D"
"2020034225","","04","N","3","1","","1","12","Y","BUIC","2011","","","","","","","","01","W04GS5ECXB1","1","","1","00","Y","N","010","","","1","01","05","01","07","PA","1","01","P4D"
"2020033082","","39","Y","1","1","","1","01","Y","NFLY","2004","","","","","","","","08","5FYD2LL174U","1","","1","00","N","N","999","0","","2","01","03","01","01","PA","1","03","TBU"
"2020046016","","15","N","3","1","","1","06","Y","SUBA","2008","","","","","","","","01","4S4BP61C387","1","","1","00","Y","E","000","0","","2","01","07","03","01","PA","2","06","T4W"
"2020041865","","69","N","2","1","","2","12","Y","JEEP","2017","","","","","","","","01","1C4PJMCB7HW","1","","1","00","Y","E","055","","","1","01","05","02","03","PA","3","06","T"
"2020039845","","51","N","1","1","","1","06","Y","TOYT","2013","","","","","","","","02","3TMLU4EN8DM","1","","1","00","N","W","010","","","4","01","05","01","03","PA","2","04","TCW"
"2020062816","","41","N","3","1","","1","12","Y","FORD","2006","","","","","","","","01","1FTNE24W96D","1","","1","49","Y","N","005","","","1","01","01","12","08","PA","1","07","TCG"
"2020098019","","15","N","3","1","","2","99","N","JEEP","2007","","","","","","","","01","1J8GR48KX7C","1","","1","00","Y","N","050","0","","1","01","05","01","13","PA","1","06","T4W"
"2020064937","","04","N","3","1","","1","03","Y","KIA","2015","","","","","","","","98","KNAFK4A67F5","2","","1","00","Y","S","020","0","","2","01","05","01","01","PA","2","01","P4D"
"2020062721","","09","N","1","2","","1","06","Y","KIA","2019","","","","","","","","","3KPF24AD7KE","0","","1","00","N","","000","0","","3","02","03","06","01","PA","2","01","P"
"2020059476","","15","N","2","1","","1","06","Y","KIA","2012","","","","","","","","02","5XYKTDA20CG","1","","1","00","N","N","000","","","5","01","07","03","03","PA","3","06","T4W"
"2020084402","","29","N","9","1","","1","12","U","UNKN","","","","","","","","","01","99999999999","1","","1","41","N","N","045","0","","1","01","10","10","01","ZZ","1","02",""
"2020087971","","28","N","3","1","","3","12","Y","KAWK","2011","","","","","","","","99","JKAZXCG13BA","1","","1","41","N","S","025","0","","1","01","02","01","01","PA","2","02","MRC"
"2020097589","","04","N","1","2","","1","06","U","HOND","2011","","","","","","","","","1HGCP3F84BA","0","","1","00","N","S","000","0","","4","02","03","06","12","MD","2","01","P4D"
"2020042328","","15","N","2","1","","1","12","U","HOND","2005","","","","","","","","01","SHSRD78825U","3","","1","00","N","E","099","0","","1","01","05","01","13","PA","1","06","T4W"
"2020050340","","09","N","1","1","","1","01","Y","LINC","2019","","","","","","","","02","3LN6L5C98KR","2","","1","00","Y","N","025","","","2","01","05","01","13","PA","2","01","P"
"2020056929","","04","N","2","2","","1","06","Y","CHEV","2012","","","","","","","","","2G1WG5E33C1","2","","3","00","N","","000","","","3","02","05","06","01","PA","2","01","P4D"
"2020065778","","04","N","2","2","","1","07","U","HOND","1988","","","","","","","","","1HGED3646JA","0","","1","00","N","","000","0","","3","02","07","06","13","PA","2","01","P4D"
"2020048412","","69","Y","2","1","","3","11","Y","RAM","2019","","","","","","","","01","3C63RRNL2KG","1","","1","00","N","S","025","","","2","01","05","01","01","PA","2","05","T"
"2020049783","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2020056181","","09","N","1","1","","2","11","Y","FORD","2017","","","","","","","","07","1FAHP2L80HG","1","","1","03","Y","E","025","0","","2","01","03","02","09","PA","2","01","P"
"2020039938","","51","N","1","1","","1","12","Y","CHEV","1999","","","","","","","","01","1GCCS19X8X8","1","","1","00","N","E","010","","","1","01","08","01","01","PA","1","04","TPC"
"2020097403","","15","N","1","1","","1","06","Y","TOYT","2012","","","","","","","","02","5TDBK3EH3CS","4","","1","00","N","E","000","","","3","01","12","03","03","PA","2","06","T4W"
"2020043259","","","N","9","1","","1","12","","","","U","99","00","9","N","99","U","00","","1","","1","00","N","S","999","","","2","30","","99","30","","2","20",""
"2020019042","","03","N","1","2","","1","05","U","TOYT","2014","","","","","","","","","JTKJF5C74E3","0","","1","00","N","N","000","0","","4","02","01","06","08","PA","3","01","P2H"
"2020036586","","75","Y","3","1","","1","01","Y","FRHT","2011","","","","","","","","01","1FUJGLDR2BS","1","","3","21","Y","E","040","1","","1","01","03","17","01","PA","1","05","TTR"
"2020024871","","04","N","3","1","","1","06","Y","INFI","2012","","","","","","","","01","JN1BY1AR6CM","1","","1","00","Y","W","020","","","2","01","12","01","09","PA","2","01","P4D"
"2020011848","","02","N","2","2","","1","03","Y","CHEV","2015","","","","","","","","","2G1FB1E32F9","0","","1","00","N","U","000","0","","2","02","05","06","98","PA","2","01","PCP"
"2020062705","","04","N","1","2","","1","07","U","FORD","2013","","","","","","","","","1FAHP2D83DG","0","","1","00","N","N","000","","","3","02","03","06","11","PA","2","01","P4D"
"2020005545","","15","N","2","1","","1","06","Y","LNDR","2014","","","","","","","","01","SALGS2TF4EA","1","","1","00","N","S","025","","","2","01","05","01","09","PA","2","06","T4W"
