"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2022094150","","51","Y","1","1","","2","06","Y","FRHT","2017","","","","","","","","02","3ALACWDT4HD","1","","1","00","N","N","005","","","1","01","12","14","01","PA","1","05","TCC"
"2022089314","","15","N","3","4","","1","12","U","HOND","2003","","","","","","","","01","SHSRD78433U","1","","1","00","Y","N","045","","","1","05","07","01","01","PA","1","06","T4W"
"2022103062","","15","N","3","3","","1","12","U","CHEV","2011","","","","","","","","99","2CNALDEC4B6","1","","1","00","Y","S","030","","","1","01","05","01","01","PA","1","06","T4W"
"2022087224","","09","N","2","1","","4","03","Y","KIA","2021","","","","","","","","02","5XXG64J25MG","1","","3","00","N","E","008","","","2","01","12","12","13","PA","1","01","P"
"2023014547","","04","N","9","1","","1","06","Y","HOND","2005","","","","","","","","01","1HGCM66895A","1","","1","00","N","W","999","","","2","01","99","14","01","PA","1","01","P4D"
"2022103061","","15","N","3","1","","1","12","Y","NISS","2011","","","","","","","","01","JN8AS5MV3BW","1","","1","00","Y","S","060","","","1","01","03","01","01","PA","1","06","T4W"
"2022119133","","69","N","3","1","","1","06","Y","HOND","2020","","","","","","","","01","2HKRW2H21LH","1","","1","00","Y","N","010","","","2","01","05","02","03","PA","3","06","T"
"2022090817","","69","N","2","1","","1","12","Y","SUBA","2017","","","","","","","","02","JF2GPANC5H8","1","","1","00","N","N","015","","","1","01","12","12","04","PA","1","06","T"
"2022014699","","04","N","9","3","","1","12","U","NISS","2007","","","","","","","","02","1N4CL21EX7C","1","","1","00","N","E","030","","","1","01","04","01","01","DE","1","01","P4D"
"2022021538","","15","N","2","1","","1","12","Y","MITS","2004","","","","","","","","01","JA4LZ41F54U","1","","1","00","N","E","020","","","3","01","12","01","03","PA","2","06","T4W"
"2022043966","","69","N","1","2","","1","08","U","NISS","2020","","","","","","","","","5N1AZ2BS8LN","0","","1","00","N","","000","","","2","02","12","06","01","PA","2","06","T"
"2022070188","0","69","N","3","1","0","2","06","Y","SUBA","2022","","","","","","","","01","4S4BTADC5N3","1","06","1","00","Y","S","020","","0","2","01","03","12","04","PA","2","06","T"
"2022070347","9","28","N","3","1","0","1","10","Y","TRUM","2002","","","","","","","","01","SMT600FS52J","1","10","1","41","Y","N","080","","0","1","01","01","01","06","PA","1","02","MRC"
"2022066021","","15","N","0","1","","1","12","U","CHRY","2005","","","","","","","","01","2C8GF68455R","1","","1","46","Y","S","010","","","1","01","08","10","01","ZZ","1","07","T4W"
"2022049424","","04","N","3","1","","1","12","Y","MITS","2004","","","","","","","","01","JA3AJ26E04U","1","","1","00","Y","E","045","","","1","01","12","01","01","PA","1","01","P4D"
"2022015562","","04","N","3","1","","3","12","U","HOND","2016","","","","","","","","01","1HGCR2F72GA","1","","1","00","Y","W","030","","","1","01","05","99","01","PA","1","01","P4D"
"2022061818","","51","N","2","1","","1","07","Y","CHEV","2013","","","","","","","","02","1GCNKPEXXDZ","1","","4","00","N","S","000","","","2","01","05","03","03","PA","2","04","TPK"
"2022019648","","15","N","1","2","","1","06","Y","MITS","2004","","","","","","","","","JA4LZ31FX4U","0","","4","00","N","","000","","","4","02","07","06","01","PA","2","06","T4W"
"2022048952","","05","N","3","1","","1","12","Y","TESL","2014","","","","","","","","02","5YJSA1H16EF","2","","1","00","Y","E","020","","","1","01","05","01","03","PA","1","01","P4H"
"2022049749","","09","N","0","4","","1","02","U","MITS","2021","","","","","","","","99","ML32AUHJ7MH","0","","1","00","N","S","025","","","1","05","02","01","01","PA","1","01","P"
"2022020695","","69","N","2","2","","1","07","Y","TOYT","2021","","","","","","","","","5TDGZRBH1MS","1","","1","00","Y","","000","","","5","02","07","06","01","PA","2","06","T"
"2022044082","","69","N","1","2","","1","06","U","BUIC","2019","","","","","","","","","KL4CJASBXKB","0","","1","00","N","","000","","","4","02","05","06","13","PA","2","06","T"
"2022045909","","04","N","3","1","","1","99","Y","HOND","2010","","","","","","","","01","2HGFA1F57AH","1","","1","00","Y","W","030","","","3","01","07","01","01","PA","2","01","P4D"
"2022072217","","09","N","9","1","","1","03","U","HYUN","2020","","","","","","","","02","5NPEH4J23LH","1","","1","00","N","N","040","","","2","01","05","01","06","PA","2","01","P"
"2022010886","","69","N","1","2","","1","06","Y","NISS","2020","","","","","","","","","3N6CM0KN1LK","0","","1","00","N","","000","","","3","02","03","06","12","NJ","2","01","T"
"2022019668","","69","N","1","1","","1","11","Y","JEEP","2018","","","","","","","","01","1C4HJXCG9JW","1","","1","00","N","N","025","","","1","01","05","04","13","PA","1","01","T"
"2022021642","","04","N","3","1","","1","12","Y","CHEV","2016","","","","","","","","02","1G11C5SA9GF","1","","1","00","Y","E","050","","","1","01","03","01","01","PA","1","01","P4D"
"2022032719","","09","N","2","1","","1","06","Y","NISS","2018","","","","","","","","01","3N1AB7AP6JY","1","","1","00","N","N","000","","","3","01","01","03","03","PA","2","01","P"
"2022050865","","","","","","","","","","","","Y","01","99","1","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022044060","0","04","N","3","2","0","3","06","U","TOYT","2005","","","","","","","","","4T1BK36B95U","0","06","1","00","Y","","000","","0","3","02","09","06","12","PA","2","01","P4D"
"2022045908","","51","N","9","1","","1","12","Y","FORD","2015","","","","","","","","02","1FDUF5HT8FE","1","","1","00","N","W","999","","","1","01","03","01","01","PA","1","04","TCB"
"2022047681","","15","N","1","2","","1","09","Y","NISS","2015","","","","","","","","","5N1AR2MM0FC","0","","1","00","N","","000","","","2","02","12","06","01","PA","2","06","T4W"
"2022055653","","09","N","2","2","","1","10","Y","TOYT","2019","","","","","","","","","4T1B11HK6KU","0","","1","00","N","","000","","","2","02","07","06","01","PA","2","01","P"
"2022078942","","","N","9","4","","1","99","U","UNKN","","","","","","","","","99","","1","","1","00","N","S","020","","","1","05","99","01","01","","1","99",""
"2022020624","","69","N","3","1","","1","12","Y","JEEP","2021","","","","","","","","01","1C4RJFBG6MC","2","","1","00","Y","S","060","","","1","01","01","01","03","PA","1","06","T"
"2022016615","","04","N","3","1","","1","12","Y","KIA","2015","","","","","","","","01","5XXGR4A71FG","1","","1","00","Y","N","050","","","1","01","07","01","03","MD","1","01","P4D"
"2022021681","","04","N","9","1","","1","12","N","HOND","2010","","","","","","","","01","1HGCP2F89AA","1","","1","99","N","W","999","","","1","01","12","01","01","PA","1","01","P4D"
"2022023751","","15","N","3","1","","1","12","Y","BMW","2016","","","","","","","","02","5UXKR0C5XG0","1","","1","00","Y","E","999","","","2","01","03","01","01","PA","3","06","T4W"
"2022030435","","09","N","9","4","","1","99","N","UNKN","","","","","","","","","99","","1","","1","00","N","N","030","","","1","05","99","01","01","ZZ","1","01",""
"2022057944","","15","N","2","1","","1","03","U","LINC","2004","","","","","","","","01","5LMFU28RX4L","1","","1","00","N","N","050","","","3","01","12","01","06","NJ","2","06","T4W"
"2022068325","","04","N","3","1","","1","01","N","NISS","2008","","","","","","","","01","1N4AL21E18C","2","","1","00","Y","W","055","","","2","01","05","01","06","PA","3","01","P4D"
"2022060108","","","","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022071023","","09","N","1","1","","1","06","Y","DODG","2019","","","","","","","","01","2C3CDZAG2KH","1","","1","00","N","W","055","","","2","01","05","01","03","PA","2","01","P"
"2022004293","","04","N","3","1","","1","06","U","CHEV","2006","","","","","","","","01","2G1WT58K369","1","","1","00","Y","E","025","0","","1","01","07","01","08","PA","3","01","P4D"
"2022014898","","04","N","3","1","","3","07","Y","NISS","2015","","","","","","","","01","1N4BL3AP0FC","1","","1","00","Y","S","035","","","1","01","03","13","01","NJ","1","01","P4D"
"2022044028","","15","N","9","1","","1","11","Y","NISS","2015","","","","","","","","01","5N1AT2MV9FC","4","","1","00","N","S","005","","","2","01","12","10","01","PA","2","06","T4W"
"2022024591","","09","N","9","4","","1","12","N","UNKN","","","","","","","","","99","","1","","1","99","N","N","050","","","1","05","05","01","03","PA","1","01",""
"2022043881","","09","N","2","1","","9","99","Y","DODG","2018","","","","","","","","98","2C3CDXBGXJH","1","","1","00","N","W","030","","","1","01","05","01","99","PA","1","01","P"
"2022046598","","","N","2","4","","1","06","N","UNKN","","","","","","","","","99","","1","","1","00","N","E","000","","","2","05","12","03","03","ZZ","2","99",""
"2022020667","","04","N","2","2","","1","07","Y","HYUN","2016","","","","","","","","","5NPE24AF2GH","0","","1","00","N","","000","","","2","02","02","06","01","NJ","3","01","P4D"
"2022033219","","15","N","9","1","","1","99","Y","NISS","2016","","","","","","","","01","KNMAT2MV2GP","1","","1","00","N","U","999","","","2","01","99","01","99","PA","1","06","T4W"
"2022072200","","75","Y","1","1","","1","11","Y","INTL","2003","","","","","","","","02","1HSHNAHR63H","1","","1","21","N","N","999","1","","2","01","02","12","03","IL","2","01","TTR"
"2022077726","","04","N","2","1","","1","12","Y","KIA","2013","","","","","","","","01","KNAFU4A23D5","1","","1","00","N","E","030","","","1","01","05","01","01","PA","1","01","P4D"
"2022000513","","51","N","9","2","","1","06","U","CHEV","2005","","","","","","","","","1GCEK14V75E","0","","1","00","N","","000","","","2","02","02","06","13","PA","3","04","TPK"
"2022014835","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022049495","","15","N","1","1","","1","06","Y","HOND","2013","","","","","","","","02","5J6RM4H36DL","1","","4","00","N","W","000","","","2","01","03","03","06","PA","1","06","T4W"
"2022055633","","15","N","2","1","","1","10","Y","CHEV","2002","","","","","","","","01","1GNEK13Z72R","3","","1","00","N","E","999","","","2","01","03","01","01","PA","3","06","T4W"
"2022041160","","02","N","3","1","","1","11","Y","HOND","2009","","","","","","","","01","2HGFG12629H","1","","4","00","Y","N","065","","","1","01","07","16","03","PA","0","01","PCP"
"2022065922","","02","N","3","1","","1","01","N","BMW","2010","","","","","","","","01","WBAUC7C58AV","3","","1","00","Y","N","090","","","1","01","05","01","06","PA","1","01","PCP"
"2022056362","","04","N","9","1","","1","09","Y","NISS","2013","","","","","","","","02","3N1AB7AP5DL","1","","1","00","N","E","025","","","2","01","02","01","01","PA","1","01","P4D"
"2022060007","","40","N","2","2","","1","07","Y","TOYT","2005","","","","","","","","","5TDZA23C05S","0","","1","46","N","","000","","","2","02","04","06","13","PA","2","07","TSV"
"2022089657","9","15","N","2","1","0","1","04","U","GMC","2007","","","","","","","","02","1GKET63M372","2","04","1","00","Y","E","010","","0","2","01","08","01","01","PA","3","06","T4W"
"2022009619","","69","N","1","1","","1","11","Y","TOYT","2018","","","","","","","","01","5TDXZ3DC1JS","1","","1","00","N","E","999","","","2","01","07","01","01","PA","2","06","T"
"2022030433","","04","N","2","2","","1","09","Y","NISS","2017","","","","","","","","","1N4AA6AP7HC","1","","1","00","N","","000","","","2","02","05","06","01","PA","2","01","P4D"
"2022045390","","15","N","3","1","","1","10","Y","CHEV","2015","","","","","","","","02","1GNALBEKXFZ","1","","1","00","Y","S","030","","","3","01","05","01","03","PA","2","06","T4W"
"2022023793","","04","N","2","1","","3","12","Y","TOYT","2002","","","","","","","","02","4T1BF28B72U","1","","1","00","Y","S","025","","","1","01","08","01","99","PA","1","01","P4D"
"2022026242","","15","N","9","2","","1","12","U","JEEP","2017","","","","","","","","","1C4NJRFB4HD","0","","1","00","N","","000","","","3","02","05","06","01","PA","2","06","T4W"
"2022031227","","15","N","3","1","","1","12","Y","CHEV","2008","","","","","","","","01","3GNFK16378G","1","","1","00","Y","N","025","","","1","01","05","01","13","PA","1","06","T4W"
"2022055612","","","","","","","","","","","","Y","04","99","1","U","01","U","","","1","","","","","","","","","3","30","","99","99","","2","31",""
"2022043879","","15","N","3","1","","1","03","Y","KIA","2013","","","","","","","","01","KNDJT2A52D7","1","","1","00","Y","S","035","","","1","01","04","01","01","PA","1","06","T4W"
"2022068557","","15","N","3","1","","1","11","Y","CHEV","2010","","","","","","","","99","1GNUKCE05AR","1","","1","00","Y","N","025","","","2","01","05","01","01","PA","2","06","T4W"
"2022029941","","05","N","3","1","","4","12","Y","NISS","2015","","","","","","","","02","3N1CE2CP6FL","1","","1","00","Y","N","035","","","2","01","07","01","06","PA","2","06","P4H"
"2022029922","","51","Y","3","1","","1","10","Y","FORD","2004","","","","","","","","01","1FTWW33P34E","1","","1","00","Y","E","020","","","2","01","03","01","13","PA","2","05","TCW"
"2022023769","","15","N","9","1","","1","12","U","JEEP","2004","","","","","","","","01","1J4GL48K34W","3","","1","00","Y","W","999","","","1","01","12","01","13","PA","1","06","T4W"
"2022032881","","04","N","1","2","","2","06","Y","NISS","2006","","","","","","","","","1N4BA41E66C","0","","","00","N","","000","","","4","02","07","06","01","PA","2","01","P4D"
"2022026843","","69","N","3","1","","1","01","U","DODG","2020","","","","","","","","01","1C4RDJDG1LC","2","","1","00","Y","E","999","","","2","01","11","01","03","PA","3","06","T"
"2022076004","","04","N","3","1","","1","12","Y","FORD","2011","","","","","","","","02","3FADP4BJ5BM","1","","1","00","Y","W","025","","","1","01","07","01","01","NJ","1","01","P4D"
"2022014766","","04","N","2","1","","1","12","Y","LINC","2014","","","","","","","","01","3LN6L2GK7ER","1","","1","00","N","S","020","","","1","01","05","01","01","PA","1","01","P4D"
"2022031219","","51","N","3","1","","3","06","U","DODG","2009","","","","","","","","01","1D3HV13P79S","1","","1","00","Y","E","000","","","3","01","05","03","03","PA","3","04","TCW"
"2022075849","","04","N","3","2","","1","03","Y","MERZ","2014","","","","","","","","","WDDSJ4GB2EN","0","","1","00","Y","W","000","","","2","02","05","06","13","PA","2","01","P4D"
"2022030941","","15","N","2","2","","1","07","Y","CHEV","2013","","","","","","","","","2GNALDEK5D1","0","","1","00","N","","000","","","4","02","12","06","01","PA","2","06","T4W"
"2022017572","","09","N","2","1","","1","05","Y","NISS","2018","","","","","","","","01","3N1CN7AP4JL","1","","1","00","N","N","000","","","2","01","07","03","03","PA","2","01","P"
"2022021274","","","N","9","4","","1","12","N","","","","","","","","","","99","","1","","1","99","N","W","050","","","1","05","99","01","03","ZZ","1","99",""
"2022019640","","04","N","1","2","","1","06","U","NISS","2001","","","","","","","","","1N4DL01AX1C","0","","1","00","N","","000","","","3","02","08","06","01","PA","2","01","P4D"
"2022044016","","09","N","1","1","","1","10","U","HYUN","2018","","","","","","","","01","5NPE34AF5JH","1","","1","99","N","U","099","","","2","01","12","99","01","PA","2","01","P"
"2022075336","","04","N","3","1","","1","12","Y","VOLK","2014","","","","","","","","02","1VWCT7A36EC","1","","4","00","Y","E","090","","","1","01","12","16","03","PA","1","01","P4D"
"2022026778","","04","N","9","4","","1","12","U","HOND","2008","","","","","","","","99","1HGCP368X8A","1","","1","00","N","W","025","","","1","05","12","01","01","PA","1","01","P4D"
"2022054451","","04","N","3","1","","1","12","U","CHEV","2010","","","","","","","","01","2G1WB5EN9A1","2","","1","00","Y","W","070","","","1","01","07","15","06","PA","1","01","P4D"
"2022053411","","69","N","3","1","","1","01","Y","JEEP","2020","","","","","","","","01","1C4RJFBG3LC","1","","1","00","Y","S","999","","","1","01","03","18","03","NJ","1","06","T"
"2022043805","","69","N","3","1","","1","08","Y","JEEP","2018","","","","","","","","01","1C4RJFAG0JC","1","","1","00","Y","E","025","","","2","01","05","01","01","PA","2","06","T"
"2022012849","","04","N","1","1","","1","11","Y","BMW","2015","","","","","","","","01","WBA3C3C59FP","1","","1","00","N","N","055","","","2","01","05","01","06","MN","2","01","P4D"
"2022021289","","04","N","3","1","","1","12","Y","HOND","2005","","","","","","","","02","1HGCM56815A","1","","1","00","Y","N","002","","","3","01","12","01","06","PA","1","01","P4D"
"2022014809","","51","N","1","1","","1","12","Y","DODG","2001","","","","","","","","02","3B7HF13Z91G","1","","1","00","N","S","025","","","1","01","05","08","01","PA","1","04","T4C"
"2022043968","","","N","9","4","","1","01","N","UNKN","","","","","","","","","99","","1","","1","00","N","E","050","","","1","05","99","01","01","","1","99",""
"2022047214","","24","N","3","1","","1","03","N","KAWK","","","","","","","","","98","00000000000","2","","1","00","Y","N","030","","","2","01","05","01","98","","2","13",""
"2022049292","","69","N","1","1","","1","10","Y","FORD","2020","","","","","","","","07","1FM5K8AW2LG","1","","1","03","N","N","012","","","2","01","03","01","01","PA","2","06","T"
"2022061567","","69","N","3","1","","1","10","Y","CHEV","2021","","","","","","","","01","3GNKBBRA7MS","2","","1","00","Y","S","050","","","2","01","12","01","01","PA","2","06","T"
"2022030744","","","N","9","4","","1","99","N","UNKN","","","","","","","","","99","","1","","1","99","N","W","050","","","1","05","99","01","13","ZZ","1","99",""
"2022081857","","09","N","1","1","","1","10","Y","FORD","2018","","","","","","","","07","1FAHP2MK8JG","1","","1","03","Y","N","025","","","2","01","03","01","01","PA","2","01","P"
"2022055557","","04","N","2","1","","4","04","Y","KIA","2010","","","","","","","","01","KNAFU4A25A5","2","","1","00","N","S","025","","","2","01","05","01","01","PA","2","01","P4D"
"2022081874","","69","N","1","1","","3","06","Y","CHEV","2020","","","","","","","","01","3GCUYDED5LG","1","","1","00","N","S","015","","","2","01","01","02","01","PA","2","04","T"
"2022090942","","04","N","9","1","","1","06","Y","INFI","2013","","","","","","","","01","JN1CV6AR9DM","1","","1","00","N","S","000","","","5","01","03","03","01","PA","2","01","P4D"
"2022076294","","69","N","9","2","","1","07","Y","TOYT","2018","","","","","","","","","JTMDJREV2JD","0","","1","00","N","E","000","","","3","02","05","06","09","PA","2","01","T"
"2022110734","","49","N","9","1","","1","12","U","FORD","9999","","","","","","","","03","99999999999","1","","1","46","N","U","999","","","2","01","99","01","99","ZZ","1","07",""
"2022093066","","69","N","2","1","","1","12","Y","KIA","2023","","","","","","","","02","5XYK33AF4PG","1","","1","00","Y","W","030","","","1","01","05","01","98","PA","1","06","T"
"2022117892","","04","N","3","1","","1","02","Y","MERC","2004","","","","","","","","02","2MEFM74WX4X","1","","1","00","Y","E","999","","","1","01","03","12","05","PA","1","01","P4D"
"2022104955","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022109031","","51","N","3","1","","1","12","Y","GMC","2016","","","","","","","","02","1GT42XE83GF","1","","1","00","Y","E","040","1","","1","01","09","01","01","NJ","1","04","TCW"
"2023002288","","69","N","3","3","","1","12","U","KIA","2020","","","","","","","","99","KNDPMCAC9L7","1","","1","99","Y","N","045","","","1","01","02","01","01","PA","1","06","T"
"2022108081","","04","N","3","1","","1","02","Y","TOYT","2003","","","","","","","","01","1NXBR32E73Z","1","","1","00","Y","E","025","","","2","01","12","12","01","PA","3","01","P4D"
"2022119133","","69","N","3","1","","1","12","Y","FORD","2018","","","","","","","","01","1FMCU9GD3JU","1","","1","00","Y","N","055","","","1","01","07","03","03","PA","1","06","T"
"2022014796","","15","N","3","1","","1","04","Y","CHEV","2016","","","","","","","","98","KL7CJKSB9GB","1","","1","00","Y","N","030","","","2","01","01","01","01","NJ","2","06","T4W"
"2022014868","","04","N","2","1","","1","03","U","HYUN","2006","","","","","","","","01","5NPEU46F86H","1","","1","00","N","E","025","","","2","01","99","01","01","PA","2","01","P4D"
"2022027661","","69","N","1","2","","1","05","U","JEEP","2018","","","","","","","","","3C4NJDCB0JT","0","","1","00","N","","000","","","3","02","03","06","13","PA","1","06","T"
"2022065799","9","19","N","9","4","9","1","99","U","UNKN","9999","","","","","","","","99","99999999999","1","99","1","99","N","S","999","","0","1","05","03","99","01","ZZ","1","06",""
"2022070448","","05","N","2","1","","1","12","Y","FORD","2014","","","","","","","","02","1FADP3K27EL","1","","1","00","N","N","035","","","1","01","05","12","04","PA","1","01","P4H"
"2022069823","","41","N","1","1","","1","06","Y","CHEV","2004","","","","","","","","01","1GCGG25V641","1","","1","49","N","N","999","","","3","01","03","01","06","MD","2","07","TCG"
"2022058180","","","N","9","4","","9","99","","UNKN","","","","","","","","","","","1","","1","99","","W","999","","","1","05","99","04","01","","1","99",""
"2022032933","","04","N","3","1","","1","01","Y","CHEV","2004","","","","","","","","01","2G1WH52K249","1","","1","00","Y","N","025","","","1","01","12","01","01","PA","1","01","P4D"
"2022043985","","15","N","9","2","","1","99","U","FORD","2009","","","","","","","","","1FMCU03G19K","0","","1","00","N","","000","","","4","02","05","06","01","PA","2","06","T4W"
"2022019693","","06","N","3","3","","1","01","U","VOLK","2009","","","","","","","","99","WVWXK73C89E","1","","1","00","Y","N","030","","","1","01","12","01","01","PA","1","01","PSW"
"2022058732","","09","N","3","1","","1","09","Y","DODG","2019","","","","","","","","03","2C3CDZBT8KH","1","","4","00","Y","N","065","","","1","01","07","15","06","PA","1","01","P"
"2022019644","","69","N","3","1","","5","12","U","JEEP","2020","","","","","","","","01","ZACNJBBB2LP","1","","1","00","Y","W","025","","","1","01","01","01","13","PA","1","06","T"
"2022049518","","02","N","3","1","","1","02","Y","NISS","2010","","","","","","","","01","1N4BL2EPXAC","1","","1","00","Y","W","999","","","2","01","05","01","01","PA","2","01","PCP"
"2022044082","","15","N","3","1","","1","11","Y","TOYT","2017","","","","","","","","01","2T3DFREV2HW","1","","1","00","Y","E","025","","","1","01","03","01","13","NJ","1","06","T4W"
"2022043897","","19","N","1","1","","1","06","Y","FORD","2006","","","","","","","","02","99999999999","1","","1","00","N","N","010","","","2","01","01","01","01","DE","2","06",""
"2022055541","","02","N","2","2","","1","09","Y","FORD","2014","","","","","","","","","1ZVBP8AM6E5","0","","1","00","N","","000","","","2","02","03","06","01","PA","2","01","PCP"
"2022012541","","","N","2","3","","1","05","N","","","","","","","","","","99","","1","","1","00","N","S","060","","","1","05","03","15","06","ZZ","1","99",""
"2022019668","","04","N","1","1","","1","05","Y","CHRY","2013","","","","","","","","01","2C3CCAKG2DH","1","","1","00","N","W","001","","","2","01","05","12","13","PA","2","01","P4D"
"2022021642","","15","N","3","1","","1","03","Y","HOND","2013","","","","","","","","02","5FNYF3H5XDB","1","","1","00","Y","E","050","","","4","01","12","01","03","PA","2","06","T4W"
"2022032908","","51","N","1","4","","1","12","N","CHEV","2001","","","","","","","","99","1GCEK19VX1E","1","","1","00","N","W","035","","","1","05","01","01","01","MD","1","04","T4C"
"2022020750","","","","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022044060","9","04","N","3","1","0","2","09","U","CHEV","2013","","","","","","","","01","1G1PC5SB1D7","1","09","1","00","Y","N","999","","0","2","01","01","01","03","PA","3","01","P4D"
"2022048718","","15","N","2","1","","1","07","Y","HOND","2010","","","","","","","","01","5J6RE4H79AL","1","","1","00","N","N","015","","","2","01","03","15","09","PA","2","06","T4W"
"2022047681","","69","N","2","2","","1","09","U","VOLK","2021","","","","","","","","","3VV2B7AXXMM","0","","1","00","N","","000","","","3","02","05","06","01","PA","2","06","T"
"2022055653","","15","N","9","2","","1","01","N","CHEV","2003","","","","","","","","","1GNDT13S132","0","","1","00","N","","000","","","4","02","09","06","01","PA","2","06","T4W"
"2022069046","","04","N","2","2","","1","07","Y","ACUR","2014","","","","","","","","","19VDE1F36EE","0","","1","00","N","","000","","","2","02","05","06","13","PA","2","01","P4D"
"2022038507","","04","N","3","1","","1","06","Y","HYUN","2011","","","","","","","","01","5NPDH4AE3BH","1","","4","00","Y","S","999","","","2","01","05","02","03","PA","3","01","P4D"
"2022008862","","15","N","3","1","","1","12","N","JEEP","2006","","","","","","","","01","1J4GS48K86C","1","","1","00","Y","S","070","","","1","01","07","01","06","PA","1","06","T4W"
"2022023725","","04","N","3","1","","1","06","Y","TOYT","2009","","","","","","","","01","JTDBL40E299","1","","1","00","Y","S","000","","","2","01","12","03","06","PA","2","01","P4D"
"2022029253","","15","N","2","2","","1","04","N","HOND","2007","","","","","","","","","5FNYF18527B","0","","1","00","N","","000","","","3","02","12","06","13","PA","2","06","T4W"
"2022029275","","15","N","3","1","","1","12","Y","ACUR","2013","","","","","","","","02","5J8TB4H36DL","1","","1","00","Y","E","040","","","1","01","03","01","01","PA","1","06","T4W"
"2022056850","","69","N","2","1","","1","06","Y","VOLK","2021","","","","","","","","01","3VV2B7AX0MM","1","","1","00","N","E","005","","","3","01","12","01","03","NJ","2","06","T"
"2022060116","","69","N","9","1","","9","99","Y","HOND","2020","","","","","","","","01","2HKRW2H20LH","1","","1","00","Y","E","020","","","1","01","99","01","13","PA","1","06","T"
"2022060108","","09","N","9","4","","1","11","N","UNKN","","","","","","","","","99","","1","","1","00","N","E","010","","","1","05","03","01","01","PA","1","01",""
"2022071023","","04","N","3","1","","1","12","Y","NISS","2013","","","","","","","","01","1N4AL3AP8DC","1","","1","00","Y","W","055","","","1","01","02","01","03","PA","1","01","P4D"
"2022009221","","09","N","3","1","","1","11","Y","NISS","2018","","","","","","","","02","3N1AB7AP4JL","1","","4","00","Y","N","070","","","1","01","01","16","06","PA","1","01","P"
"2022014898","","09","N","3","1","","3","02","Y","KIA","2020","","","","","","","","01","5XXGT4L36LG","2","","1","00","Y","S","035","","","2","01","05","01","03","PA","2","01","P"
"2022044028","","15","N","1","2","","1","08","U","TOYT","2017","","","","","","","","","2T3BFREV9HW","0","","1","00","N","","000","","","3","02","99","06","01","NJ","2","06","T4W"
"2022029185","","69","N","3","1","","1","01","Y","BMW","2019","","","","","","","","01","5UXTS3C50K0","2","","1","00","Y","N","030","","","2","01","03","01","06","PA","2","06","T"
"2022043881","","04","N","2","1","","9","99","Y","CHEV","2008","","","","","","","","98","2G1WT58N589","1","","1","00","N","W","030","","","3","01","03","03","99","PA","2","01","P4D"
"2022056864","","39","Y","3","1","","1","12","Y","ICRP","2014","","","","","","","","02","4DRBUSKP0EB","26","","1","11","Y","S","050","","","2","01","06","01","01","PA","2","03","TBU"
"2022039748","","04","N","3","1","","1","03","Y","CHEV","2017","","","","","","","","02","1G1ZB5ST1HF","1","","1","00","Y","N","055","","","1","01","05","15","03","PA","1","01","P4D"
"2022048471","","69","N","2","1","","1","09","Y","BUIC","2021","","","","","","","","01","KL4MMDS25MB","2","","1","00","Y","S","099","","","2","01","01","01","13","PA","2","06","T"
"2022073510","","02","N","3","1","","1","01","Y","CHEV","2009","","","","","","","","01","1G1AS18H697","1","","1","00","Y","W","040","","","1","01","06","01","09","PA","1","01","PCP"
"2022090315","","09","N","0","1","","1","01","Y","NISS","2018","","","","","","","","01","JN1BJ1CR4JW","1","","1","00","N","S","020","","","1","01","02","01","01","PA","1","06","P"
"2022010878","","51","Y","2","1","","1","04","Y","FORD","2017","","","","","","","","08","1FDUF4GTXHE","2","","1","02","N","W","025","","","2","01","02","01","03","PA","2","05","TCB"
"2022014806","","04","N","3","1","","1","09","N","MAZD","2000","","","","","","","","01","1YVGF22C5Y5","1","","1","00","Y","E","025","","","2","01","07","01","06","PA","3","01","P4D"
"2022021857","","04","N","2","1","","1","12","Y","HOND","2014","","","","","","","","01","1HGCR2F37EA","2","","1","00","N","N","025","","","3","01","05","01","01","PA","3","01","P4D"
"2022026250","","15","N","1","2","","1","11","U","HYUN","2007","","","","","","","","","5NMSH73E97H","0","","1","00","N","","000","","","2","02","07","06","01","PA","2","06","T4W"
