"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
2020089081,"N","N","U","N","3","U","Y","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2020101358," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020055295,"Y","N","U","N","0","U","U","N","N","99999","N"," "," "," "," "," "," "," ","N",1
2020058950,"N","Y","Y","Y","1","Y","Y","Y","Y","01000","N"," "," "," "," "," "," "," ","N",1
2020073547,"N","U","U","Y","1","U","Y","Y","Y","00636","N"," "," "," "," "," "," "," ","N",2
2020076515," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020086342," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020052665," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020059225,"N","Y","Y","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2020066364,"N","N","U","Y","1","U","Y","Y","N","00500","N"," "," "," "," "," "," "," ","N",1
2020077047,"N","Y","N","Y","0","N","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2020039139,"N","U","U","U","9","U","U","U","U","00050","N"," "," "," "," "," "," "," ","N",1
2020043259," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020056656,"N","N","N","N","0","N","N","Y","N","00800","Y","N","N","N","N","0","N","N","N",1
2020059463,"U","U","U","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","U",2
2020081074,"U","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020064758," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020070932,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020074588,"N","U","N","N","0","N","N","U","U","99999","Y","U","N","N","N","0","U","U","N",1
2020060565,"N","U","U","U","9","U","U","U","U","01000","N"," "," "," "," "," "," "," ","N",1
2020063963,"Y","U","U","U","9","U","U","U","U","00150","U"," "," "," "," "," "," "," ","N",1
2020077118," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020044709," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020062115,"U","Y","U","Y","1","Y","Y","Y","Y","01000","N"," "," "," "," "," "," "," ","N",1
2020065126,"N","N","U","U","3","U","N","N","N","00745","N"," "," "," "," "," "," "," ","N",1
2020070135," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020082330," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020083335,"Y","Y","U","Y","3","Y","Y","Y","Y","00015","N"," "," "," "," "," "," "," ","N",1
2020095145,"U","U","U","N","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020026040," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020036245," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020052267,"U","U","U","U","9","U","U","U","U","99999","U"," "," "," "," "," "," "," ","U",2
2020055237,"N","N","U","N","0","N","N","Y","N","00000","N"," "," "," "," "," "," "," ","N",2
2020063748,"U","N","N","N","9","N","U","Y","N","99999","N"," "," "," "," "," "," "," ","N",1
2020070142,"N","N","N","N","0","N","N","N","N","00070","N"," "," "," "," "," "," "," ","N",1
2020072582,"U","U","U","U","9","U","U","U","U","00500","U"," "," "," "," "," "," "," ","U",1
2020073064,"N","N","U","N","0","N","N","N","N","01400","N"," "," "," "," "," "," "," ","N",1
2020042301,"N","N","N","N","0","N","N","N","N","99999","N"," "," "," "," "," "," "," ","N",1
2020046015," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020054132,"Y","Y","Y","Y","1","Y","Y","Y","Y","01200","N"," "," "," "," "," "," "," ","N",2
2020069892,"N","U","U","Y","1","N","Y","Y","N","00250","N"," "," "," "," "," "," "," ","N",1
2020072544," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020087338,"N","N","N","N","0","N","N","Y","N","00250","N"," "," "," "," "," "," "," ","N",1
2020089882," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020094440," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020047387,"N","N","U","N","0","N","N","Y","N","99999","N"," "," "," "," "," "," "," ","N",1
2020050336," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020075061," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020085159,"N","N","U","N","1","U","Y","Y","N","00600","N"," "," "," "," "," "," "," ","N",2
2020018181,"N","Y","Y","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2020041544,"N","Y","Y","N","3","Y","Y","Y","Y","00649","N"," "," "," "," "," "," "," ","N",2
2020044208," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020051989,"Y","Y","Y","Y","1","Y","Y","Y","Y","00750","N"," "," "," "," "," "," "," ","N",2
2020058614," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020069933," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020075026," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020095604,"N","N","Y","Y","0","N","N","Y","Y","00650","N"," "," "," "," "," "," "," ","N",2
2020095814,"N","U","U","N","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2020042325," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020071496,"N","Y","Y","Y","0","N","N","Y","Y","00600","Y","Y","Y","Y","Y","1","Y","Y","N",1
2020107586,"N","N","N","N","0","N","N","Y","Y","00696","N"," "," "," "," "," "," "," ","N",1
2020012433,"U","N","Y","N","0","N","N","Y","Y","00599","N"," "," "," "," "," "," "," ","N",2
2020019123," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020037627,"N","U","N","Y","1","U","Y","U","U","01000","Y","U","Y","N","N","0","U","U","N",1
2020052358,"N","N","U","N","0","N","N","N","N","00100","N"," "," "," "," "," "," "," ","N",1
2020074744,"U","U","U","U","9","U","U","U","U","00250","U"," "," "," "," "," "," "," ","U",1
2020063116,"Y","Y","U","Y","3","Y","U","Y","Y","01600","N"," "," "," "," "," "," "," ","N",1
2020067953," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020078895,"N","N","Y","N","0","N","N","Y","Y","00125","N"," "," "," "," "," "," "," ","N",1
2020034116,"N","U","N","U","9","U","U","U","U","00372","N"," "," "," "," "," "," "," ","N",2
2020038879,"N","Y","U","N","0","N","N","Y","Y","00599","N"," "," "," "," "," "," "," ","N",1
2020042700," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020044535,"Y","Y","U","N","0","N","N","Y","N","01400","N"," "," "," "," "," "," "," ","N",1
2020045956,"N","N","U","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",2
2020048717," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020060549,"N","N","N","N","0","N","N","N","N","99999","N"," "," "," "," "," "," "," ","N",1
2020098807," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020027324," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020048751," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020067017,"N","U","U","Y","1","U","Y","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2020069615,"N","U","U","N","0","N","N","U","U","01170","N"," "," "," "," "," "," "," ","N",2
2020082332," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020003419,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020036592,"Y","Y","Y","U","9","U","U","Y","Y","00296","N"," "," "," "," "," "," "," ","N",1
2020038448,"N","N","Y","N","0","N","N","Y","Y","00125","N"," "," "," "," "," "," "," ","N",1
2020053998,"N","N","Y","Y","3","Y","Y","Y","N","00600","N"," "," "," "," "," "," "," ","N",1
2020055008," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020055146,"N","N","N","Y","0","N","N","Y","N","00390","N"," "," "," "," "," "," "," ","N",1
2020060534,"U","N","U","N","0","N","N","U","N","00400","N"," "," "," "," "," "," "," ","N",1
2020032233,"Y","Y","Y","Y","2","U","Y","Y","Y","99999","N"," "," "," "," "," "," "," ","N",1
2020036395,"N","N","Y","Y","1","Y","Y","Y","Y","00300","N"," "," "," "," "," "," "," ","N",1
2020039000,"N","U","U","U","9","U","U","U","U","00400","N"," "," "," "," "," "," "," ","N",1
2020067405,"N","N","N","N","0","N","N","N","N","00600","N"," "," "," "," "," "," "," ","N",1
2020047711,"N","U","U","U","0","N","N","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2020073926,"Y","U","N","Y","9","U","U","U","U","01200","N"," "," "," "," "," "," "," ","N",1
2020074661,"N","U","U","U","9","U","U","U","U","00900","N"," "," "," "," "," "," "," ","N",2
2020090135,"Y","U","U","U","9","U","U","Y","Y","00560","N"," "," "," "," "," "," "," ","N",1
2020002910," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020018671," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020027043," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020033525,"N","N","N","N","0","N","N","Y","Y","00000","N"," "," "," "," "," "," "," ","N",1
2020063895,"N","N","N","N","0","N","N","Y","N","01200","N"," "," "," "," "," "," "," ","N",1
2020096994,"U","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020007743," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020045267," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020057382,"N","U","U","Y","0","N","N","Y","Y","00600","N"," "," "," "," "," "," "," ","N",1
2020093673,"N","U","U","U","9","U","U","U","U","01100","N"," "," "," "," "," "," "," ","N",1
2021006498,"N","U","N","N","0","N","N","Y","Y","00250","N"," "," "," "," "," "," "," ","N",1
2020035272,"U","Y","U","Y","1","Y","Y","Y","Y","00900","N"," "," "," "," "," "," "," ","N",1
2020056647," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020082035,"N","U","U","U","9","U","U","U","U","00100","N"," "," "," "," "," "," "," ","N",2
2020092387,"N","N","Y","Y","1","U","Y","Y","Y","01783","N"," "," "," "," "," "," "," ","N",2
2020101359," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020035009," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020055880,"N","N","U","N","0","N","N","N","Y","00600","Y","N","N","U","U","1","N","N","N",1
2020061336," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020076345,"U","N","N","N","0","N","N","N","N","01000","N"," "," "," "," "," "," "," ","N",1
2020038032,"Y","N","N","N","0","N","N","Y","Y","00970","N"," "," "," "," "," "," "," ","N",1
2020052418," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020058951,"N","Y","Y","Y","1","Y","Y","Y","Y","01000","N"," "," "," "," "," "," "," ","N",1
2020070948," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020087335,"N","N","U","U","1","U","N","Y","N","00750","N"," "," "," "," "," "," "," ","N",1
2020106631," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020038337," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020041554,"N","N","U","N","0","N","N","Y","N","00750","N"," "," "," "," "," "," "," ","N",1
2020054902," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020055504,"N","N","N","N","0","N","N","N","N","00800","N"," "," "," "," "," "," "," ","N",1
2020020184,"U","U","U","U","9","U","U","Y","Y","00599","N"," "," "," "," "," "," "," ","N",1
2020056932," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020069621,"N","U","U","Y","1","U","U","Y","U","00750","N"," "," "," "," "," "," "," ","N",1
2020037176," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020046479,"N","N","Y","U","1","U","Y","Y","Y","01198","N"," "," "," "," "," "," "," ","N",1
2020107111,"N","U","U","U","9","U","U","Y","Y","00296","N"," "," "," "," "," "," "," ","N",1
2020035271,"N","Y","Y","Y","1","N","Y","Y","Y","01500","N"," "," "," "," "," "," "," ","N",1
2020040658," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020047305,"N","N","N","N","0","N","N","N","N","00634","N"," "," "," "," "," "," "," ","N",1
2020063957," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020067197," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020073157,"U","U","U","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","U",1
2020092308,"N","Y","U","U","9","U","U","Y","Y","03539","N"," "," "," "," "," "," "," ","N",2
2020023884," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020069307,"N","N","N","Y","0","N","N","Y","Y","00900","N"," "," "," "," "," "," "," ","N",2
2020080312,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2021009673," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020043877,"N","N","N","N","0","N","N","N","N","00500","N"," "," "," "," "," "," "," ","N",1
2020048216," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020051918," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020067891,"N","N","N","N","0","N","N","N","N","00100","N"," "," "," "," "," "," "," ","N",1
2020079573,"N","U","U","U","9","U","U","U","U","00495","N"," "," "," "," "," "," "," ","N",1
2020084161,"N","U","U","U","9","U","U","U","U","00000","N"," "," "," "," "," "," "," ","N",1
2020066883,"U","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020076527,"N","N","N","N","0","N","N","N","N","99999","N"," "," "," "," "," "," "," ","N",3
2020084396,"Y","U","Y","U","9","U","U","U","U","01200","N"," "," "," "," "," "," "," ","N",1
2020087176," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020097911,"N","U","N","U","0","N","N","U","U","00450","N"," "," "," "," "," "," "," ","N",1
2020099984," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020033525,"N","N","U","N","0","N","N","Y","Y","99999","N"," "," "," "," "," "," "," ","N",2
2020037017," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020040002,"U","N","U","N","9","U","N","Y","Y","01200","N"," "," "," "," "," "," "," ","U",2
2020046678,"N","N","Y","N","0","N","N","N","N","00500","N"," "," "," "," "," "," "," ","N",1
2020079321," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020079574,"N","N","U","U","0","N","N","Y","N","00150","Y","N","N","N","N","0","Y","N","N",1
2020087553," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020045961,"Y","Y","N","N","0","N","N","Y","N","01584","Y","N","N","N","N","0","Y","Y","N",1
2020050957,"Y","N","Y","U","0","N","N","N","N","01449","N"," "," "," "," "," "," "," ","N",1
2020065002," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020065957,"N","N","U","N","0","N","N","Y","N","00100","N"," "," "," "," "," "," "," ","N",1
2020067400,"N","U","U","U","0","N","N","U","U","00500","N"," "," "," "," "," "," "," ","N",1
2020072488," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020081275,"Y","Y","Y","Y","2","Y","Y","Y","Y","01300","N"," "," "," "," "," "," "," ","N",1
2020084052," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020090645,"U","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020005260," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020029949,"N","N","U","Y","0","N","N","Y","Y","00500","N"," "," "," "," "," "," "," ","N",1
2020056348,"N","Y","N","N","0","U","N","N","U","00500","N"," "," "," "," "," "," "," ","N",2
2020061260,"N","N","U","N","3","U","U","Y","N","01200","N"," "," "," "," "," "," "," ","N",1
2020094521,"N","U","U","U","1","U","N","Y","U","00600","N"," "," "," "," "," "," "," ","N",1
2020048506," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020059495,"N","N","Y","N","1","Y","Y","U","U","00125","N"," "," "," "," "," "," "," ","N",1
2020039356,"U","U","N","N","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020057847," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020064529,"N","U","U","Y","1","U","N","Y","Y","01300","N"," "," "," "," "," "," "," ","N",1
2020077985,"N","N","U","Y","1","Y","Y","Y","N","00600","N"," "," "," "," "," "," "," ","N",2
2020049935,"N","N","U","U","0","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020066714,"N","U","U","Y","1","U","U","Y","N","00600","N"," "," "," "," "," "," "," ","N",1
2020103123,"Y","Y","Y","Y","2","Y","Y","Y","Y","01548","N"," "," "," "," "," "," "," ","N",1
2020030863,"Y","Y","U","N","9","U","U","Y","Y","00900","N"," "," "," "," "," "," "," ","N",1
2020041218,"N","N","N","N","0","N","N","N","N","00225","Y","N","N","N","N","0","N","N","N",2
2020088903,"N","U","U","Y","1","U","N","Y","U","00998","N"," "," "," "," "," "," "," ","N",1
2020095770," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020095935,"N","N","U","N","0","N","N","N","N","00600","N"," "," "," "," "," "," "," ","N",2
2020023317," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020083015,"N","N","U","U","0","N","N","U","U","00998","N"," "," "," "," "," "," "," ","N",2
2020047856," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020058347,"N","N","N","Y","9","U","U","Y","Y","01330","N"," "," "," "," "," "," "," ","N",3
2020062690," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020107233,"N","U","U","N","0","N","N","Y","Y","01200","N"," "," "," "," "," "," "," ","N",2
2020024464," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020026676," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020074743,"N","U","N","U","9","U","U","U","U","00600","N"," "," "," "," "," "," "," ","N",1
2020081452,"N","Y","U","N","2","Y","Y","Y","Y","00300","N"," "," "," "," "," "," "," ","N",1
2020090138," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020093915," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020032898," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020042439,"N","N","U","Y","0","N","N","Y","N","01690","N"," "," "," "," "," "," "," ","N",2
2020102590," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020006829," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020023044," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020055540," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020056795,"Y","Y","U","U","9","U","U","Y","Y","99999","N"," "," "," "," "," "," "," ","U",1
2020067195,"N","N","U","N","0","N","N","N","N","01200","N"," "," "," "," "," "," "," ","N",1
2020082030,"N","Y","U","U","0","N","N","Y","Y","01200","N"," "," "," "," "," "," "," ","N",1
2020090750,"N","Y","Y","Y","1","N","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",3
2020039203,"N","N","N","N","3","N","Y","Y","Y","00650","N"," "," "," "," "," "," "," ","N",1
2020060555,"Y","N","U","N","0","N","N","Y","N","00650","N"," "," "," "," "," "," "," ","N",1
2020077899,"N","N","U","N","0","N","N","N","N","00000","N"," "," "," "," "," "," "," ","N",2
2020050956,"N","N","N","N","0","N","N","N","N","00085","N"," "," "," "," "," "," "," ","N",2
2020061930," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020064759," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020067894," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020069464," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020073073,"N","N","U","N","1","N","N","Y","N","00050","N"," "," "," "," "," "," "," ","N",2
2020073255,"N","Y","Y","U","9","U","U","Y","Y","01000","N"," "," "," "," "," "," "," ","N",1
2020078897,"U","U","U","U","9","U","U","U","U","00125","U"," "," "," "," "," "," "," ","U",1
2020080528," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020016657,"U","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020047391," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020051347,"N","U","N","U","9","U","U","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020056802,"N","N","U","N","1","U","Y","Y","N","00012","N"," "," "," "," "," "," "," ","N",1
2020081737,"U","U","U","U","9","U","U","U","Y","99999","N"," "," "," "," "," "," "," ","U",1
2020085485,"N","N","U","Y","1","U","Y","U","U","00100","N"," "," "," "," "," "," "," ","N",1
2020087698," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020049783,"U","U","U","U","9","U","U","U","U","99999","U"," "," "," "," "," "," "," ","U",1
2020062120,"Y","U","U","U","1","U","U","Y","N","00150","N"," "," "," "," "," "," "," ","N",1
2020065278,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020033731,"N","Y","Y","Y","1","Y","Y","Y","Y","00600","N"," "," "," "," "," "," "," ","N",2
2020041759,"N","U","U","N","3","U","Y","Y","Y","01500","N"," "," "," "," "," "," "," ","N",2
2020048742,"Y","U","Y","U","9","U","U","Y","N","01200","N"," "," "," "," "," "," "," ","N",1
2020055003,"N","Y","U","Y","1","U","Y","Y","N","01000","N"," "," "," "," "," "," "," ","N",1
2020090993,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020094735," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020100361,"N","U","U","N","0","N","N","U","U","01000","N"," "," "," "," "," "," "," ","N",1
2020058202,"N","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020070423,"N","N","Y","Y","1","Y","Y","N","N","00998","N"," "," "," "," "," "," "," ","N",1
2020070932,"N","U","N","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",2
2020050112," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020058957,"Y","Y","N","Y","9","U","U","Y","N","00750","N"," "," "," "," "," "," "," ","N",2
2020065127,"N","N","N","Y","0","N","N","Y","Y","00150","N"," "," "," "," "," "," "," ","N",2
2020094480," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020019584," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020049428,"N","U","U","U","1","U","Y","N","Y","00050","N"," "," "," "," "," "," "," ","N",1
2020064132,"N","N","N","N","1","U","Y","Y","N","99999","N"," "," "," "," "," "," "," ","N",1
2020067103,"U","U","U","N","0","N","N","U","U","99999","N"," "," "," "," "," "," "," ","N",1
2020068789,"Y","N","Y","Y","1","U","Y","Y","Y","00900","N"," "," "," "," "," "," "," ","N",2
