"CRN","ACCESS_CTRL","ADJ_RDWY_SEQ","LANE_COUNT","OFFSET","RDWY_COUNTY","RDWY_ORIENT","RDWY_SEQ_NUM","ROAD_OWNER","ROUTE","SEGMENT","SPEED_LIMIT","STREET_NAME"
"2022032922","","4","02","","67","U","5","4","","","30","E ALLEGHENY AV"
"2022075752","","3","02","","67","E","3","4","","","25","MORRELL AV"
"2022016177","3","4","2","704","67","W","4","2","0013","0181","40","ROOSEVELT BL"
"2023008441","1","3","4","385","67","S","3","1","0095","0311","55","DELAWARE EX"
"2022068203","1","3","3","309","67","N","3","1","0095","0130","55","DELAWARE EX"
"2022014756","3","3","03","1706","67","E","3","2","0003","0030","35","CHESTNUT ST"
"2022066215","3","3","3","2534","67","N","3","2","6001","0270","40","ROOSEVELT BL"
"2022016634","","3","02","","67","W","4","4","","","20","CHESTER AV"
"2022032844","3","5","3","2056","67","S","4","2","6001","0201","40","ROOSEVELT BL"
"2022075804","","5","01","","67","W","5","4","","","25","E BERKS ST"
"2022120120","","5","02","","67","W","5","4","","","35","RED LION RD"
"2022025305","","3","01","","67","N","4","4","","","25","5TH ST"
"2023009526","1","3","4","648","67","W","3","1","0076","3411","50","SCHUYLKILL EX"
"2022069469","","3","02","","67","N","3","4","","","20","D ST"
"2022032872","1","3","3","2430","67","W","3","1","0076","3431","50","SCHUYLKILL EX"
"2022018697","1","3","2","614","67","E","3","1","0676","0014","55","VINE STREET EX"
"2022091316","","4","02","","67","S","4","4","","","","EASTWOOD ST"
"2022101603","3","3","2","738","67","N","3","2","4001","0120","35","HENRY AV"
"2022021605","3","5","2","480","67","E","5","2","2006","0070","25","SPRING GARDEN ST"
"2022014754","","4","02","","67","S","4","4","","","20","FORTYEIGHTH ST"
"2022081860","","3","04","","67","E","3","4","","","25","E HUNTING PARK AV"
"2022075805","","4","01","","67","W","3","4","","","20","W MASTER ST"
"2022043929","3","3","3","0","67","N","3","2","3019","0020","35","ESSINGTON AV"
"2022063660","3","3","2","430","67","S","3","2","2007","0030","25","FRANKFORD AV"
"2022110566","3","4","2","793","67","W","4","2","2008","0041","30","GIRARD AV"
"2022118478","1","3","4","1274","67","N","3","1","0095","0244","55","DELAWARE EX"
"2022073007","","3","01","","67","W","4","4","","","20","LUDLOW ST"
"2022019579","3","3","2","0","67","E","3","2","0291","0020","40","BARTRAM AV"
"2022101111","3","5","3","926","67","W","5","2","2014","0040","30","LEHIGH AV"
"2022063083","","4","02","","67","W","3","4","","","20","VINE ST"
"2022116650","","4","04","","67","E","4","4","","","35","RED LION RD"
"2022025408","3","3","2","1731","67","S","3","2","1004","0140","25","TORRESDALE AV"
"2022029194","","5","01","","67","N","5","4","","","20","SIXTEENTH ST"
"2022084687","","4","01","","67","N","4","4","","","25","FOX ST"
"2022045904","","4","02","","67","N","4","4","","","20","LEONARD ST"
"2022015710","1","3","3","2367","67","E","3","1","0076","3430","50","SCHUYLKILL EX"
"2022087224","","4","02","","67","E","4","4","","","","MONTGOMERY DR"
"2022080562","3","3","1","0","67","E","3","2","3019","0090","35","PASSYUNK AV"
"2022109364","3","3","3","1121","67","E","3","2","0073","0080","25","COTTMAN AV"
"2022076535","","4","01","","67","U","3","4","","","25","SEDGELY DR"
"2022014574","3","3","3","1625","67","N","3","2","0611","0010","30","BROAD ST"
"2022055680","1","3","3","1894","67","E","3","1","0076","3400","50","SCHUYLKILL EX"
"2022100430","3","4","4","552","67","S","4","2","0611","0141","30","BROAD ST"
"2022019666","3","3","4","564","67","N","3","2","0611","0150","30","BROAD ST"
"2022015026","","4","01","","67","N","4","4","","","25","SACKETT ST"
"2022076021","1","3","3","2287","67","E","3","1","0076","3420","50","SCHUYLKILL EX"
"2022076512","3","3","2","1033","67","N","3","2","0232","0042","25","OXFORD AV"
"2022004243","","3","01","","67","S","3","4","","","20","JACKSON ST"
"2022095066","3","3","02","1022","67","W","3","2","1004","0020","30","ERIE AV"
"2022036299","1","3","3","808","67","S","3","1","0095","0211","55","DELAWARE EX"
"2022030765","","4","01","","67","E","4","4","","","20","WOOD ST"
"2022103663","1","3","4","1035","67","S","3","1","0095","0301","55","DELAWARE EX"
"2022100693","","4","03","0","67","S","5","2","","0141","30","HUNTING PARK AV"
"2022009217","1","3","3","2572","67","E","3","1","0076","3400","50","SCHUYLKILL EX"
"2022085296","3","3","2","1495","67","B","3","2","1004","0090","30","TORRESDALE AV"
"2022112401","3","3","03","1696","67","E","3","2","0003","0090","35","CHESTNUT ST"
"2022004255","3","3","2","380","67","N","3","2","3021","0070","30","GRAYS FERRY AV"
"2022004244","3","3","2","752","67","S","3","2","0013","0221","30","FRANKFORD AV"
"2022102232","3","4","3","0","67","S","4","2","0611","0051","30","BROAD ST"
"2022121797","","3","02","","67","E","4","4","","","35","GRAYS FERRY AV"
"2022033198","3","3","3","1385","67","U","3","2","3005","0110","35","BELMONT AV"
"2022119579","","6","02","","67","W","7","4","","","","RUSCOMB ST"
"2022064020","3","8","3","0","67","W","8","2","3019","0011","35","BARTRAM AV"
"2022108294","3","3","3","2051","67","N","3","2","0611","0180","30","BROAD ST"
"2022040444","1","3","3","3675","67","S","3","1","0095","0265","55","DELAWARE EX"
"2022004210","","5","02","","67","W","5","4","","","25","LONGACRE BL"
"2022094615","","4","02","","67","E","3","4","","","20","MCKEAN ST"
"2022064306","3","3","3","267","67","B","3","2","0013","0270","30","FRANKFORD AV"
"2022123136","","4","02","","67","S","3","4","","","25","BELFIELD AV"
"2022047164","","3","02","","67","W","3","4","","","30","LOMBARD ST"
"2022121791","3","3","02","0","67","E","3","2","2002","0050","25","SNYDER AV"
"2022075760","","3","02","","67","E","3","4","","","20","CLIVEDEN ST"
"2022014173","","4","02","","67","S","4","4","","","","THIRTIETH ST"
"2022004289","","4","02","","67","S","3","4","","","20","7TH ST"
"2022119035","","3","03","","67","W","4","4","","","20","W DUNCANNON AV"
"2022076550","3","4","2","1135","67","E","4","2","3005","0080","25","LANCASTER AV"
"2022063159","1","3","3","1144","67","E","3","1","0076","3434","50","SCHUYLKILL EX"
"2022049645","","3","02","","67","N","3","4","","","30","G ST"
"2022057143","","5","01","","67","W","5","4","","","","WOOD ST"
"2022060336","","4","01","","67","E","3","4","","","25","FILBERT ST"
"2022014763","3","3","3","1121","67","E","3","2","0003","0040","35","CHESTNUT ST"
"2022118336","3","4","2","737","67","W","4","2","2001","0031","30","OREGON AV"
"2022081979","3","3","02","1042","67","W","3","2","0291","0061","45","PENROSE AV"
"2022066153","","5","03","","67","N","5","4","","","","BLUE GRASS RD"
"2022121515","3","4","2","1625","67","S","4","2","0611","0011","30","BROAD ST"
"2022121340","3","3","2","97","67","S","3","2","2161","0010","25","ELEVENTH ST"
"2022060050","","4","03","","67","W","4","4","","","25","DEVEREAUX AV"
"2022061819","1","3","4","2615","67","S","3","1","0095","0281","55","DELAWARE EX"
"2022043909","","4","02","","67","W","3","4","","","","CHELTEN AV"
"2022117057","","3","01","","67","S","4","4","","","15","PALETHORP ST"
"2022112237","3","3","2","203","67","W","3","2","3023","0040","25","KINGSESSING AV"
"2022045167","","4","02","","67","S","4","4","","","20","SIXTYFIRST ST"
"2023011484","1","3","4","190","67","N","3","1","0095","0300","55","DELAWARE EX"
"2022122226","3","3","2","719","67","N","3","2","3015","0110","25","SIXTYTHIRD ST"
"2022102221","","4","01","","67","N","3","4","","","25","PASSYUNK AV"
"2022098263","","4","01","","67","E","3","4","","","20","HADFIELD ST"
"2022029168","","5","02","","67","W","5","4","","","","REED ST"
"2022075288","1","3","4","1676","67","N","3","1","0095","0294","55","DELAWARE EX"
"2022067243","","3","01","","67","S","4","4","","","25","15TH ST"
"2022014589","3","3","2","3494","67","N","3","2","0532","0010","35","WELSH RD"
"2022092923","","4","02","","67","S","4","4","","","20","DREXEL RD"
"2022099314","3","4","2","1353","67","B","4","2","4013","0040","25","CLIVEDEN ST"
"2022119270","3","4","3","1034","67","S","4","2","0611","0031","30","BROAD ST"
"2022034497","1","3","4","2283","67","W","3","1","0076","3411","50","SCHUYLKILL EX"
"2022048828","","4","02","","67","W","3","4","","","","COMLY ST"
"2022117270","3","3","3","1039","67","N","3","2","0001","0030","35","CITY AV"
"2022095345","3","3","2","917","67","W","3","2","2014","0051","25","LEHIGH AV"
"2022043784","3","3","2","0","67","N","3","2","3015","0074","25","COBBS CREEK PY"
"2022047176","","4","02","","67","E","3","4","","","25","UNRUH AV"
"2022015917","3","3","2","1264","67","E","3","2","2004","0010","25","MARKET ST"
"2022107173","3","3","2","405","67","N","3","2","3009","0060","35","RIDGE AV"
"2022106267","1","3","2","2129","67","E","3","2","0063","0052","55","WOODHAVEN RD"
"2022035453","","4","01","","67","S","4","4","","","","17TH ST"
"2022047751","3","3","3","668","67","N","3","2","1003","0020","35","WHITAKER AV"
"2022113199","","3","02","","67","S","4","4","","","20","2ND ST"
"2022020685","","3","02","","67","N","4","4","","","30","SUMMERDALE AV"
"2023008999","1","3","3","3297","67","S","3","1","0095","0265","55","DELAWARE EX"
"2022055669","","4","02","","67","S","5","4","","","","GERMANTOWN AV"
"2022043913","","3","02","","67","N","3","4","","","30","GERMANTOWN AV"
"2022012542","1","3","3","2340","67","W","3","1","0676","0005","55","VINE STREET EX"
"2022118587","","4","02","","67","W","3","4","","","20","EASTWICK AV"
"2022048472","","3","02","","67","S","3","4","","","25","FRONT ST"
"2022004265","","3","01","","67","E","4","4","","","30","W DIAMOND ST"
"2022072223","3","4","3","784","67","W","4","2","3010","0101","30","MARKET ST"
"2022075749","","3","02","","67","S","4","4","","","20","4TH ST"
"2022088708","1","3","3","1003","67","W","3","1","0076","3431","50","SCHUYLKILL EX"
"2022004286","3","3","02","943","67","N","3","2","2007","0040","25","FRANKFORD AV"
"2022075812","","3","02","","67","W","4","4","","","25","TABOR RD"
"2022091823","3","4","3","1986","67","S","4","2","0611","0031","30","BROAD ST"
"2022014652","3","5","2","0","67","W","5","2","3025","0011","35","LINDBERGH BL"
"2022014766","","4","02","","67","S","3","4","","","","56TH ST"
"2022096735","","3","02","","67","W","3","4","","","25","CHELTENHAM AV"
"2022114677","3","4","2","869","67","S","4","2","1009","0015","25","BRIDGE ST"
"2022011925","3","3","2","20","67","N","3","2","1009","0100","25","BUSTLETON AV"
"2022112909","3","3","3","1116","67","N","3","2","0532","0090","35","BUSTLETON AV"
"2022096478","1","4","2","638","67","E","4","2","8061","0750","20","RAMP RD"
"2022112211","3","3","03","1200","67","E","3","2","2676","0014","25","VINE ST"
"2022065451","3","3","2","668","67","E","3","2","2001","0020","30","OREGON AV"
"2022023783","3","3","4","1529","67","S","3","2","0611","0111","30","BROAD ST"
"2022090091","3","5","2","2013","67","N","5","2","3015","0130","25","SIXTYTHIRD ST"
"2022031437","","3","03","","67","N","4","4","","","30","OGONTZ AV"
"2022032205","1","3","3","1737","67","E","3","1","0076","3464","50","SCHUYLKILL EX"
"2022090816","3","3","2","3004","67","S","3","2","4003","0011","40","WISSAHICKON AV"
"2022078306","3","3","03","576","67","E","3","2","2016","0090","30","ALLEGHENY AV"
"2022004171","","3","02","","67","E","4","4","","","20","GLENDALE AV"
"2022096760","","3","01","","67","S","4","4","","","20","EDGEMONT ST"
"2022019624","","3","02","","67","E","3","4","","","30","SPRUCE ST"
"2023023604","","3","01","","67","W","4","4","","","","JEFFERSON ST"
"2022069976","","3","01","","67","E","4","4","","","15","BELMAR ST"
"2022004251","","4","02","","67","S","4","4","","","","THIRTYNINTH ST"
"2022095235","","3","03","","67","N","3","4","","","25","OGONTZ AV"
"2022069455","","3","04","","67","E","3","4","","","25","HUNTING PARK AV"
"2022004263","3","4","2","0","67","W","4","2","0003","0021","35","COBBS CREEK PY"
"2022075804","","6","02","","67","W","6","4","","","30","E GIRARD AV"
"2022097450","","5","02","","67","W","5","4","","","","MEDIA ST"
"2022040687","1","3","4","1187","67","S","3","1","0095","0285","55","DELAWARE EX"
"2023009746","1","3","3","1342","67","N","3","1","0095","0230","55","DELAWARE EX"
"2022079697","1","3","3","1894","67","E","3","1","0076","3400","50","SCHUYLKILL EX"
"2022029653","","4","02","","67","E","4","4","","","","POLLOCK ST"
"2022014867","","3","02","","67","S","4","4","","","20","A ST"
"2022076003","1","3","3","1672","67","N","3","1","0095","0214","55","DELAWARE EX"
"2022110242","3","3","2","2129","67","S","3","2","1001","0150","30","VERREE RD"
"2022016153","","4","02","","67","E","3","4","","","","FLORENCE AV"
"2022020649","1","3","3","878","67","E","3","1","0076","3430","50","SCHUYLKILL EX"
"2022086458","","3","02","","67","N","4","4","","","25","RISING SUN AV"
"2022100631","3","3","2","1223","67","N","3","2","0013","0060","25","THIRTYEIGHTH ST"
"2022107088","1","3","3","2663","67","W","3","1","0676","0005","55","VINE STREET EX"
"2022063131","1","4","1","0","67","N","4","2","8004","0010","20","RAMP B RD"
"2022100791","","4","02","","67","E","4","4","","","20","FRALEY ST"
"2022043827","1","3","2","436","67","E","3","1","0076","3454","50","SCHUYLKILL EX"
"2022079341","3","4","2","0","67","S","4","2","4001","0041","35","HENRY AV"
"2022015355","1","3","3","71","67","S","3","2","0001","0111","50","ROOSEVELT BOULEVARD EX"
"2022093814","","4","02","","67","W","3","4","","","25","BRYN MAWR AV"
"2022119017","3","3","2","3725","67","W","3","2","3017","0010","25","WHITBY AV"
"2022087871","","4","01","","67","S","3","4","","","25","4TH ST"
"2022027579","1","3","3","988","67","E","3","1","0076","3420","50","SCHUYLKILL EX"
"2022045389","3","3","2","2477","67","S","3","2","1001","0140","35","VERREE RD"
"2022075814","","3","01","","67","S","4","4","","","20","UBER ST"
"2022043986","3","3","02","0","67","W","3","2","3018","0050","45","HAVERFORD AV"
"2022014729","","5","02","","67","E","5","4","","","25","KEYSTONE ST"
"2022105358","2","3","2","640","67","W","3","2","0291","0091","35","PENROSE AV"
"2022068800","","3","01","","67","S","3","4","","","25","22ND ST"
"2022060106","","3","01","","67","N","4","4","","","20","CARLISLE ST"
"2022063884","","4","02","","67","S","3","4","","","","54TH ST"
"2022023773","","4","01","","67","S","3","4","","","","JASPER ST"
"2022005502","1","3","3","488","67","S","3","1","0095","0315","55","DELAWARE EX"
"2022100430","3","3","4","552","67","N","3","2","0611","0140","30","BROAD ST"
"2022019577","3","3","2","3036","67","E","3","2","0291","0060","45","PENROSE AV"
"2022015356","3","3","2","1297","67","W","3","2","0013","0151","30","HUNTING PARK AV"
"2022063228","","3","02","","67","W","3","4","","","25","ALBURGER AV"
"2022066350","3","4","2","0","67","W","4","2","3019","0091","35","PASSYUNK AV"
"2022002980","1","3","5","2097","67","S","3","1","0095","0135","55","DELAWARE EX"
"2022074156","","4","02","","67","W","3","4","","","25","BUIST AV"
"2022030481","","3","02","","67","N","3","4","","","20","LORETTO AV"
"2022019668","3","3","2","1219","67","N","3","2","1001","0020","30","RISING SUN AV"
"2022072477","3","4","4","901","67","S","4","2","0611","0131","30","BROAD ST"
"2022083624","","3","01","","67","W","3","4","","","20","CATHARINE ST"
"2022018691","1","3","3","3601","67","N","3","1","0095","0170","55","DELAWARE EX"
"2022072288","","5","02","","67","W","5","4","","","","CLEARFIELD ST"
"2022116673","","3","02","","67","E","4","4","","","25","GLENWOOD AV"
"2022066815","","5","01","","67","W","4","4","","","","YORK ST"
"2022013508","1","3","2","2664","67","E","3","1","0076","3444","50","SCHUYLKILL EX"
"2022102232","3","3","4","0","67","N","3","2","0611","0050","30","BROAD ST"
"2022098888","","4","01","","67","W","3","4","","","","JACKSON ST"
"2022063096","3","3","03","661","67","S","3","2","0611","0081","30","BROAD ST"
"2022120112","","3","02","","67","S","3","4","","","20","S 21ST ST"
"2022064020","3","6","2","0","67","S","6","2","3013","0011","35","ISLAND AV"
"2022068564","3","4","3","553","67","S","4","2","0532","0081","35","BUSTLETON AV"
"2022041038","1","3","4","1642","67","S","3","1","0095","0191","55","DELAWARE EX"
"2022004210","3","3","03","1875","67","N","3","2","3015","0040","25","COBBS CREEK PY"
"2022115936","","4","01","","67","N","4","4","","","30","FRONT ST"
"2022063071","","4","02","","67","E","5","4","","","25","AVE OF THE REPUBLIC AV"
"2022123136","","3","02","","67","W","4","4","","","25","WINDRIM AV"
"2022045323","","3","02","","67","S","3","4","","","25","KENSINGTON AV"
"2022010895","","3","99","","67","E","3","4","","","20","E ALBANUS ST"
"2022096753","3","3","3","1141","67","N","3","2","1005","0070","35","CASTOR AV"
"2022014173","3","3","2","1704","67","W","3","2","0003","0091","35","WALNUT ST"
"2022030170","3","4","2","161","67","S","4","2","0013","0191","25","LEVICK ST"
"2022119035","","4","02","","67","S","3","4","","","","MASCHER ST"
"2022055467","3","4","2","168","67","W","4","2","0030","0071","30","GIRARD AV"
"2022056902","3","3","2","1764","67","E","3","2","1004","0070","30","ERIE AV"
"2022023729","3","3","01","874","67","E","3","2","1013","0110","35","ACADEMY RD"
"2022120117","","3","02","","67","W","3","4","","","20","HARTRANFT ST"
"2022097878","3","3","02","694","67","E","3","2","0013","0180","30","ROOSEVELT BL"
"2022032938","3","4","4","1628","67","S","4","2","0611","0131","30","BROAD ST"
"2022118336","","5","02","","67","S","5","4","","","","FRONT ST"
"2022072250","","3","01","","67","E","4","4","","","20","BAINBRIDGE ST"
"2022051195","3","6","4","0","67","W","6","2","1018","0021","30","GRANT AV"
"2022121515","1","6","2","0","67","E","6","2","8059","0750","20","RAMP RD"
"2022113976","3","3","2","1007","67","N","3","2","4004","0030","35","CHEW AV"
"2022066977","3","4","1","1637","67","W","4","2","0030","0061","30","GIRARD AV"
"2022036116","","3","01","","67","S","4","4","","","25","17TH ST"
"2022021632","1","3","4","1746","67","S","3","1","0095","0305","55","DELAWARE EX"
"2022117057","","4","01","","67","E","3","4","","","","CAMBRIA ST"
"2022080289","3","3","03","1500","67","S","3","2","3017","0020","25","FIFTYSECOND ST"
"2022030424","","3","02","","67","S","4","4","","","20","61ST ST"
"2024021037","","4","01","","67","S","4","4","","","","34TH ST"
"2022068802","3","3","2","0","67","E","3","2","0013","0120","25","RIDGE AV"
"2022102227","","4","02","","67","N","3","4","","","","54TH ST"
"2022122792","","5","02","","67","W","4","4","","","20","N 30TH ST"
"2022049232","3","4","3","1138","67","S","4","2","0611","0081","30","BROAD ST"
"2022093138","3","3","2","1468","67","W","3","2","0013","0030","25","BALTIMORE AV"
"2022080299","","4","01","","67","E","3","4","","","","WALNUT LN"
"2022005990","1","3","4","33","67","S","3","1","0095","0261","55","DELAWARE EX"
"2022100200","","3","02","","67","U","4","4","","","","UNKNOWN RD"
"2022097443","3","4","2","0","67","S","4","2","3005","0131","35","BELMONT AV"
"2022113180","","3","01","","67","S","4","4","","","20","11TH ST"
"2022026243","3","3","02","1001","67","N","3","2","3021","0060","25","FORTYNINTH ST"
"2022044120","3","4","2","2561","67","W","4","2","0013","0161","30","HUNTING PARK AV"
"2022117270","3","4","2","1039","67","S","4","2","0001","0031","35","CITY AV"
"2022091373","","4","02","","67","W","4","4","","","","SIXTYEIGHTH AV"
"2022043784","","7","02","","67","E","7","4","","","","SPRUCE ST"
"2022029281","","4","03","","67","S","4","4","","","25","OGONTZ AV"
"2022004189","","3","04","","67","E","3","4","","","30","GRANT AV"
"2022069704","","3","04","","67","W","4","4","","","30","CALLOWHILL ST"
"2022105976","3","3","2","450","67","B","3","2","4019","0060","25","WASHINGTON LN"
"2022062310","1","3","3","2609","67","W","3","1","0676","0003","55","VINE STREET EX"
"2022026242","","3","02","","67","S","4","4","","","30","57TH ST"
"2022097578","","4","02","","67","E","4","4","","","","DIAMOND ST"
"2022016409","3","3","2","904","67","E","3","2","2004","0020","25","MARKET ST"
"2023006293","","3","02","","67","N","3","4","","","25","KENSINGTON AV"
"2022055669","","3","01","","67","S","3","4","","","20","6TH ST"
"2022050540","","3","02","","67","E","3","4","","","","UNKNOWN AL"
"2022010879","","3","02","","67","N","4","4","","","30","FRONT ST"
"2022056690","3","4","2","2266","67","S","4","2","1005","0151","30","CASTOR AV"
"2022015179","","3","02","","67","S","3","4","","","","78TH ST"
"2022000585","1","3","3","14","67","W","3","1","0076","3421","50","SCHUYLKILL EX"
"2022072223","","5","02","","67","S","5","4","","","","TWENTYFIRST ST"
"2022102019","","4","01","","67","N","3","4","","","","23RD ST"
"2022078424","","3","02","","67","N","3","4","","","30","N FRONT ST"
"2022004286","","5","01","","67","W","6","4","","","","ARROTT ST"
"2022090301","3","3","2","2307","67","E","3","2","0291","0140","25","BROAD ST"
"2022091836","","5","02","","67","U","5","4","","","","SUFFOLK AV"
"2022014652","3","3","3","0","67","N","3","2","3004","0040","35","SIXTYTHIRD ST"
"2022056489","1","3","5","2659","67","S","3","1","0095","0135","55","DELAWARE EX"
"2022099697","","4","02","","67","S","3","4","","","20","46TH ST"
"2022114677","1","5","1","1051","67","S","5","2","8021","0500","20","RAMP C RD"
"2022015351","3","4","3","1728","67","S","4","2","0001","0321","45","ROOSEVELT BL"
"2022098150","","3","01","","67","W","3","4","","","","TASKER ST"
"2022084479","3","5","3","504","67","E","5","2","2676","0010","25","VINE ST"
"2022068778","","3","02","","67","N","3","4","","","20","26TH ST"
"2022066898","","4","04","","67","E","4","4","","","30","PACKER AV"
"2022004207","","5","02","","67","N","4","4","","","","TWENTYSECOND ST"
"2022090091","3","3","3","1039","67","N","3","2","0001","0030","35","CITY AV"
"2022023713","","4","02","","67","N","5","4","","","","FRONT ST"
"2022031439","","6","04","","67","W","6","4","","","30","W ERIE AV"
"2022062135","1","3","2","633","67","W","3","1","0676","0011","55","VINE STREET EX"
"2022079610","","3","02","","67","N","4","4","","","20","20TH ST"
"2022032922","3","3","3","2021","67","B","3","2","2016","0070","30","ALLEGHENY AV"
"2022096760","","4","02","","67","E","3","4","","","","TIOGA ST"
"2022040780","","3","03","","67","E","3","4","","","45","WALT WHITMAN BR"
"2023023604","","4","01","","67","S","3","4","","","","MASCHER ST"
"2022110550","3","4","2","1099","67","W","4","2","0073","0061","30","COTTMAN AV"
